cba_name;cba_unit;cba_daily_qty;cba_month_qty_std;supermarket;name;brand;price_num;size_std;unit_family;estimated_month_cost;coverage_status;detail_url
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Perro Dog Chow Pollo 100 g;Dog Chow;890.0;;;890.0;matched;https://www.jumbo.cl/alimento-humedo-perro-adulto-dog-chow-pollo-100-g-1739569/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Perro Adulto Dog Chow Medianos y Grandes Carne y Pollo 12 kg;Dog Chow;24590.0;;;24590.0;matched;https://www.jumbo.cl/alim-perro-dog-chow-adt-c-p-m-and-g-12k-2007959/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Perro Purina One Multi Proteína Carne, Pollo y Cordero 85 g;Purina One;1390.0;;;1390.0;matched;https://www.jumbo.cl/alimento-humedo-perro-purina-one-multi-proteina-carne-pollo-y-cordero-85-g-1938730/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Perro Doko Adulto All Breed Carne de Pollo 12 kg;Doko;17490.0;;;17490.0;matched;https://www.jumbo.cl/alim-perro-doko-2029237/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Perro Adulto Pedigree Pequeño Pollo 100 g;Pedigree;880.0;;;880.0;matched;https://www.jumbo.cl/alimento-humedo-perro-adulto-pedigree-pequeno-pollo-100-g-1026775/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Perro Adulto Champion Dog Carne y Pollo 15 kg;Champion Dog;22990.0;;;22990.0;matched;https://www.jumbo.cl/alimento-perro-adulto-champion-dog-carne-y-cereales-15-kg-593379/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Perro Adulto Dog Chow Carne y Pollo 8 kg;Dog Chow;22390.0;;;22390.0;matched;https://www.jumbo.cl/alimento-perro-adulto-dog-chow-carne-y-pollo-8-kg-1925892/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Perro Adulto Dog Chow Carne y Pollo 3 kg;Dog Chow;8790.0;;;8790.0;matched;https://www.jumbo.cl/alimento-perro-adulto-dog-chow-carne-y-pollo-3-kg-1925891/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Perro Adulto Pedigree Carne Pollo y Cereal 15 kg;Pedigree;28890.0;;;28890.0;matched;https://www.jumbo.cl/alimento-perro-adulto-pedigree-carne-pollo-y-cereal-15-kg-1018490/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Perro Purina One Super Nutrientes Pollo 85 g;Purina One;1390.0;;;1390.0;matched;https://www.jumbo.cl/alimento-humedo-perro-purina-one-super-nutrientes-pollo-85-g-1938731/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Perro Cachorro Pedigree Pollo 100 g;Pedigree;880.0;;;880.0;matched;https://www.jumbo.cl/alimento-humedo-perro-cachorro-pedigree-pollo-85-g-1947526/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Perro Adulto Cannes Trocitos Jugosos Pollo 100 g;Cannes;650.0;;;650.0;matched;https://www.jumbo.cl/alimento-humedo-perro-adulto-cannes-trocitos-jugosos-pollo-100-g-1772043/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Perro Ama Pet Pollo y Atún 200 g;Ama;2390.0;;;2390.0;matched;https://www.jumbo.cl/alimento-perro200g-2055632/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Perro Adulto Master Dog Pollo 100 g;Master Dog;730.0;;;730.0;matched;https://www.jumbo.cl/alimento-humedo-perro-adulto-master-dog-pollo-100-g-1448698/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Gato Adulto Purina One Esterilizado Pollo y Salmón 2 kg;Purina One;17290.0;;;17290.0;matched;https://www.jumbo.cl/alimento-gato-adulto-purina-one-esterilizado-pollo-y-salmon-2-kg-1864053/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Gato Adulto Purina One Pollo y Carne 2 kg;Purina One;17290.0;;;17290.0;matched;https://www.jumbo.cl/alimento-gato-adulto-purina-one-pollo-y-carne-2-kg-1864049/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Gato Adulto Purina One Esterilizado Pollo y Salmón 6 kg;Purina One;36990.0;;;36990.0;matched;https://www.jumbo.cl/alimento-gato-adulto-purina-one-esterilizado-pollo-y-salmon-6-kg-1864054/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Gatito Champion Cat Pollo y Leche 3 kg;Champion Cat;8990.0;;;8990.0;matched;https://www.jumbo.cl/alimento-gatito-champion-cat-pollo-y-leche-3-kg-1898162/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Gato Adulto Purina One Pollo y Salmón 6 kg;Purina One;36990.0;;;36990.0;matched;https://www.jumbo.cl/alimento-gato-adulto-purina-one-pollo-y-salmon-6-kg-1864052/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Gatito Amity Premium Pollo y Arroz 10 kg;Amity;41592.0;;;41592.0;matched;https://www.jumbo.cl/alim-gatito-amity-p-chicken-and-rice-10kg-2002929/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Gato Adulto Felinnes Pollo 3 kg;Felinnes;8990.0;;;8990.0;matched;https://www.jumbo.cl/alimento-gato-adulto-felinnes-pollo-3-kg-1931663/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Gatito Purina One Pollo y Carne 2 kg;Purina One;17290.0;;;17290.0;matched;https://www.jumbo.cl/alimento-gatito-purina-one-pollo-y-carne-2-kg-1864048/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Gato Amity Premium Pollo y Arroz 10 kg;Amity;37592.0;;;37592.0;matched;https://www.jumbo.cl/alim-gato-amity-p-chicken-and-rice-10kg-2002984/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Adulto Whiskas Salsa Pollo 85 g;Whiskas;860.0;;;860.0;matched;https://www.jumbo.cl/alimento-humedo-gato-adulto-whiskas-salsa-pollo-85-g-1282656/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gatito Cat Chow Pollo 85 g;Cat Chow;990.0;;;990.0;matched;https://www.jumbo.cl/alimento-humedo-gatito-cat-chow-pollo-85-g-1774056/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Fancy Feast Terrine con Pollo 85 g;Fancy Feast;1250.0;;;1250.0;matched;https://www.jumbo.cl/alimento-humedo-gato-fancy-feast-terrine-con-pollo-85-g-1837641/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Molly & Co Estofado Pollo Camarón 85 g;Molly & Co;1290.0;;;1290.0;matched;https://www.jumbo.cl/alimento-hum-gato-est-pollo-cam-85g-2030135/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Molly & Co Estofado Pollo Salmón 85 g;Molly & Co;1290.0;;;1290.0;matched;https://www.jumbo.cl/alimento-hum-gato-estof-pollo-salmon-85g-2030137/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Molly & Co Estofado Pollo Atún 85 g;Molly & Co;1290.0;;;1290.0;matched;https://www.jumbo.cl/alimento-hum-gato-estof-pollo-atun-85g-2030136/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Animal Planet Pollo y Salmón 85 g;Animal Planet;1290.0;;;1290.0;matched;https://www.jumbo.cl/alimento-humedo-gato-animal-planet-pollo-y-salmon-85-g-1866613/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Champion Cat Pollo 315 g;Champion Cat;2090.0;;;2090.0;matched;https://www.jumbo.cl/alimento-humedo-gato-champion-cat-pollo-315-g-1616057/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Felix Sabor Pollo 85 g;Felix;900.0;;;900.0;matched;https://www.jumbo.cl/alimento-humedo-felix-pollo-85-gr-2044645/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Ama Pet Renal Pollo 200 g;Ama;2990.0;;;2990.0;matched;https://www.jumbo.cl/alimento-pollo-renal-gatos-amapet-200gr-2044641/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Ama Pet Pollo 200 g;Ama;2990.0;;;2990.0;matched;https://www.jumbo.cl/alimento-hum-pollo-gatos-amapet-200gr-2044640/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gatito Cat Chow Pollo 85 g;Cat Chow;990.0;;;990.0;matched;https://www.jumbo.cl/alimento-humedo-gatito-cat-chow-pollo-85-g-1774056/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Adulto Whiskas Salsa Pollo 85 g;Whiskas;860.0;;;860.0;matched;https://www.jumbo.cl/alimento-humedo-gato-adulto-whiskas-salsa-pollo-85-g-1282656/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Fancy Feast Terrine con Pollo 85 g;Fancy Feast;1250.0;;;1250.0;matched;https://www.jumbo.cl/alimento-humedo-gato-fancy-feast-terrine-con-pollo-85-g-1837641/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Felix Sabor Pollo 85 g;Felix;900.0;;;900.0;matched;https://www.jumbo.cl/alimento-humedo-felix-pollo-85-gr-2044645/p
Trutro de pollo;G;15.3;459.0;jumbo;Trocitos Jugosos Master Cat Senior Sabor Pollo 85 g;Master Cat;730.0;;;730.0;matched;https://www.jumbo.cl/m-cat-trocitos-jugosos-senior-85g-2019228/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Molly & Co Estofado Pollo Salmón 85 g;Molly & Co;1290.0;;;1290.0;matched;https://www.jumbo.cl/alimento-hum-gato-estof-pollo-salmon-85g-2030137/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Animal Planet Pollo y Salmón 85 g;Animal Planet;1290.0;;;1290.0;matched;https://www.jumbo.cl/alimento-humedo-gato-animal-planet-pollo-y-salmon-85-g-1866613/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Molly & Co Estofado Pollo Atún 85 g;Molly & Co;1290.0;;;1290.0;matched;https://www.jumbo.cl/alimento-hum-gato-estof-pollo-atun-85g-2030136/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Vitakraft Poésie Délice Salsa Pollo 85 g;Vitakraft;1590.0;;;1590.0;matched;https://www.jumbo.cl/alimento-humedo-gato-vitakraft-poesie-delice-salsa-pollo-85-g-1939652/p
Trutro de pollo;G;15.3;459.0;jumbo;Suplemento Fit Duo Atún, Pollo y Salmón 35 g;Fit;1990.0;;;1990.0;matched;https://www.jumbo.cl/suplemento-duo-atun-pollo-salmon-fit35gr-2050603/p
Trutro de pollo;G;15.3;459.0;jumbo;Alimento Húmedo Gato Molly & Co Estofado Pollo Camarón 85 g;Molly & Co;1290.0;;;1290.0;matched;https://www.jumbo.cl/alimento-hum-gato-est-pollo-cam-85g-2030135/p
Trutro de pollo;G;15.3;459.0;jumbo;Pechuga Acaramelada de Pollo Sopraval Granel;Sopraval;956.0;;;956.0;matched;https://www.jumbo.cl/pechuga-acaramel-pollo-sopraval-granel-2051048-kg/p
Trutro de pollo;G;15.3;459.0;jumbo;Pechuga de Pollo Asada Super Pollo Granel;Super Pollo;916.0;;;916.0;matched;https://www.jumbo.cl/pechuga-de-pollo-asada-super-pollo-granel-2/p
Trutro de pollo;G;15.3;459.0;jumbo;Pechuga Acaramelada de Pollo Sopraval Granel;Sopraval;956.0;;;956.0;matched;https://www.jumbo.cl/pechuga-acaramel-pollo-sopraval-granel-2051048-kg/p
Trutro de pollo;G;15.3;459.0;jumbo;Pechuga de Pollo Asada Super Pollo Granel;Super Pollo;916.0;;;916.0;matched;https://www.jumbo.cl/pechuga-de-pollo-asada-super-pollo-granel-2/p
Trutro de pollo;G;15.3;459.0;jumbo;Pechuga de Pollo PF Cocida Granel;PF;1076.0;;;1076.0;matched;https://www.jumbo.cl/pechuga-de-pollo-cocida-pf-granel-2/p
Trutro de pollo;G;15.3;459.0;jumbo;Pechuga Cocida de Pollo Sopraval Granel;Sopraval;956.0;;;956.0;matched;https://www.jumbo.cl/pechuga-cocida-pollo-sopraval-granel-2051047-kg/p
Trutro de pollo;G;15.3;459.0;jumbo;Pechuga de Pavo y Pollo Asada Granel;Sopraval;1116.0;;;1116.0;matched;https://www.jumbo.cl/pechuga-pavo-gran-2055620-kg/p
Trutro de pollo;G;15.3;459.0;jumbo;Pechuga de Pollo Asada Receta del Abuelo Granel;Receta del Abuelo;1556.0;;;1556.0;matched;https://www.jumbo.cl/pechuga-de-pollo-asada-rda-granel-1929036-kg/p
Trutro de pollo;G;15.3;459.0;jumbo;Pechuga de Pollo PF Cocida 150 g;PF;2190.0;;;2190.0;matched;https://www.jumbo.cl/pechuga-de-pollo-cocida-pf-150-g/p
Trutro de pollo;G;15.3;459.0;jumbo;Pechuga de Pollo Asada Super Pollo 150 g;Super Pollo;2090.0;;;2090.0;matched;https://www.jumbo.cl/pechuga-pollo-asada-sp-150g-1858251/p
Trutro de pollo;G;15.3;459.0;jumbo;Pechuga Pollo Asada Receta del Abuelo Corte Pluma 125 g;Receta del Abuelo;2350.0;;;2350.0;matched;https://www.jumbo.cl/pechuga-pollo-asada-corte-pluma-rda-125g-1961592/p
Trutro de pollo;G;15.3;459.0;jumbo;Pechuga Pollo Ahum Super Pollo 150 g;Super Pollo;2090.0;;;2090.0;matched;https://www.jumbo.cl/pechuga-pollo-ahum-super-pollo-150g-1858250/p
Trutro de pollo;G;15.3;459.0;jumbo;Pechuga Pollo Acaram Super Pollo 150 g;Super Pollo;2090.0;;;2090.0;matched;https://www.jumbo.cl/pechuga-pollo-acaram-super-pollo-150g-1858249/p
Trutro de pollo;G;15.3;459.0;jumbo;Pechuga de Pavo y Pollo Cocida Granel;Sopraval;1116.0;;;1116.0;matched;https://www.jumbo.cl/pechuga-pavo-gran-2053544-kg/p
Trutro de pollo;G;15.3;459.0;jumbo;Pechuga de Pavo y Pollo Sopraval Cocida 125 g;Sopraval;2690.0;;;2690.0;matched;https://www.jumbo.cl/pechuga-pavo-125g-2055622/p
Trutro de pollo;G;15.3;459.0;jumbo;Salchicha Pollo La Montina Campestre Artesanal 250 g;La Montina;1890.0;;;1890.0;matched;https://www.jumbo.cl/salch-pollo-campest-montina-artesana250g-1988673/p
Trutro de pollo;G;15.3;459.0;jumbo;Salchicha de Pollo Montina 1 kg;Montina;3990.0;;;3990.0;matched;https://www.jumbo.cl/salchicha-de-ave-la-montina-1-kg-20-2/p
Trutro de pollo;G;15.3;459.0;jumbo;Salchicha Pollo La Montina Criolla Artesanal 250 g;La Montina;1890.0;;;1890.0;matched;https://www.jumbo.cl/salch-pollo-crioll-montina-artesana-250g-1988675/p
Trutro de pollo;G;15.3;459.0;jumbo;Salchicha Pollo Montina Sureña 1 kg;Montina;5190.0;;;5190.0;matched;https://www.jumbo.cl/salchicha-surena-pollo-montina-1kg/p
Trutro de pollo;G;15.3;459.0;jumbo;Salchicha Pollo Montina Sureña 800 g;Montina;3990.0;;;3990.0;matched;https://www.jumbo.cl/salchicha-surena-pollo-big-montina-800gr-1877236/p
Trutro de pollo;G;15.3;459.0;jumbo;Salchicha Pollo La Montina Campestre Artesanal 250 g;La Montina;1890.0;;;1890.0;matched;https://www.jumbo.cl/salch-pollo-campest-montina-artesana250g-1988673/p
Trutro de pollo;G;15.3;459.0;jumbo;Salchicha de Pollo Montina 1 kg;Montina;3990.0;;;3990.0;matched;https://www.jumbo.cl/salchicha-de-ave-la-montina-1-kg-20-2/p
Trutro de pollo;G;15.3;459.0;jumbo;Salchicha Pollo La Montina Criolla Artesanal 250 g;La Montina;1890.0;;;1890.0;matched;https://www.jumbo.cl/salch-pollo-crioll-montina-artesana-250g-1988675/p
Trutro de pollo;G;15.3;459.0;jumbo;Salchicha Pollo Montina Sureña 800 g;Montina;3990.0;;;3990.0;matched;https://www.jumbo.cl/salchicha-surena-pollo-big-montina-800gr-1877236/p
Trutro de pollo;G;15.3;459.0;jumbo;Salchicha Pollo Montina Sureña 1 kg;Montina;5190.0;;;5190.0;matched;https://www.jumbo.cl/salchicha-surena-pollo-montina-1kg/p
Trutro de pollo;G;15.3;459.0;jumbo;Salchichas Pollo Winter 1 kg;Winter;3990.0;;;3990.0;matched;https://www.jumbo.cl/salchicha-pollo-winter-1kg-1898637/p
Trutro de pollo;G;15.3;459.0;jumbo;Longanicilla Super Pollo 140 g;Super Pollo;1990.0;;;1990.0;matched;https://www.jumbo.cl/salchichilla-140gr-2054223/p
Trutro de pollo;G;15.3;459.0;unimarc;Colado Nestlé Naturnes pollo y verduras 215 g;Nestle;2350.0;;mass;2350.0;matched;https://www.unimarc.cl/colado-nestle-naturnes-pollo-y-verduras-215-g/p
Trutro de pollo;G;15.3;459.0;unimarc;Picado Nestlé Naturnes pollo zanahoria y arroz 215 g;Nestle;2350.0;;mass;2350.0;matched;https://www.unimarc.cl/picado-nestle-215-gr-pollo-arroz-zan/p
Trutro de pollo;G;15.3;459.0;unimarc;Picado Nestlé Naturnes pollo y verduras 215 g;Nestle;2490.0;;mass;2490.0;matched;https://www.unimarc.cl/picado-nestle-215-gr-pollo-verdura/p
Trutro de pollo;G;15.3;459.0;unimarc;Colado Nestlé Naturnes pollo y verduras 115 g;Nestle;2190.0;;mass;2190.0;matched;https://www.unimarc.cl/colado-nestle-115gr-pollo-verduras/p
Trutro de pollo;G;15.3;459.0;unimarc;Pollo ganso vacuno al vacío 2.5 Kg;Argentina Uruguay;34225.0;;mass;34225.0;matched;https://www.unimarc.cl/pollo-ganso-vacuno-cat-v-argentina-vac-1kg/p
Trutro de pollo;G;15.3;459.0;unimarc;Pollo ganso vacuno Importado al vacío 2.5 Kg;Brasil Paraguay;30475.0;;mass;30475.0;matched;https://www.unimarc.cl/pollo-de-ganso-vacu-vac-kg/p
Trutro de pollo;G;15.3;459.0;unimarc;Pollo ganso vacuno Nacional al vacío 2.5 Kg;Nacional;34225.0;;mass;34225.0;matched;https://www.unimarc.cl/pollo-ganso-vac-nac-vco-kg/p
Trutro de pollo;G;15.3;459.0;unimarc;Pollo ganso vacuno Friboi Black Angus al vacío 1.4 Kg;Friboi Black;23926.0;;mass;23926.0;matched;https://www.unimarc.cl/pollo-ganso-friboi-black-vacio-kg/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga entera de pollo Super Pollo granel 900 g;Super Pollo;4761.0;;mass;4761.0;matched;https://www.unimarc.cl/pechuga-entera-super-pollo-granel-1-a-2-kg/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga de pollo deshuesada Super Pollo granel 600 g;Super Pollo;4134.0;;mass;4134.0;matched;https://www.unimarc.cl/pechuga-pollo-sin-hueso-super-pollo-kg/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga deshuesado Super Pollo congelado bolsa 1.5 Kg;Super Pollo;10000.0;;mass;10000.0;matched;https://www.unimarc.cl/pechuga-deshues-cong-super-pollo-1-5-kg/p
Trutro de pollo;G;15.3;459.0;unimarc;Filetitos de pechuga de pollo Super Pollo congelado 700 g;Super Pollo;6990.0;;mass;6990.0;matched;https://www.unimarc.cl/filetito-de-pollo-pechuga-cong-super-pollo700g/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga entera de pollo Ariztía granel 900 g;Ariztia;4761.0;;mass;4761.0;matched;https://www.unimarc.cl/pechuga-entera-de-pollo-ariztia-kg-2/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga de pollo deshuesada Super Pollo 850 g;Super Pollo;7750.0;;mass;7750.0;matched;https://www.unimarc.cl/pechuga-deshuesada-super-pollo-850-g/p
Trutro de pollo;G;15.3;459.0;unimarc;Filetitos de pechuga de pollo Super Pollo congelado 1.5 Kg;Super Pollo;10000.0;;mass;10000.0;matched;https://www.unimarc.cl/filete-pechuga-cong-super-pollo-1-5-kg/p
Trutro de pollo;G;15.3;459.0;unimarc;Carne molida ariztia pollo 400g;Ariztia;2000.0;;mass;2000.0;matched;https://www.unimarc.cl/carne-molida-de-pollo-ariztia-400-gr/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga de pollo deshuesada Ariztía granel 600 g;Ariztia;4134.0;;mass;4134.0;matched;https://www.unimarc.cl/pechuga-deshuesada-pollo-granel-1-kg/p
Trutro de pollo;G;15.3;459.0;unimarc;Bistec de pechuga de pollo Super Pollo 530 g;Super Pollo;4490.0;;mass;4490.0;matched;https://www.unimarc.cl/bistec-de-pechuga-de-pollo-super-pollo-530-g/p
Trutro de pollo;G;15.3;459.0;unimarc;Filetitos de pollo Super Pollo bandeja 530 g;Super Pollo;4000.0;;mass;4000.0;matched;https://www.unimarc.cl/filete-de-pollo-super-pollo-530-gr/p
Trutro de pollo;G;15.3;459.0;unimarc;Filete de pollo Fundo Río Alegre congelado 800 g;Fundo Rio Alegre;5000.0;;mass;5000.0;matched;https://www.unimarc.cl/filete-pollo-congelado-fra-800-gr/p
Trutro de pollo;G;15.3;459.0;unimarc;Tiritas de pechuga de pollo Super Pollo congelado 700 g;Super Pollo;5990.0;;mass;5990.0;matched;https://www.unimarc.cl/tiritas-de-pollo-pechuga-iqf-super-pollo-700-g/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga de pollo deshuesada Fundo Río Alegre congelada 800 g;Fundo Rio Alegre;5000.0;;mass;5000.0;matched;https://www.unimarc.cl/pechuga-pollo-deshuesada-cong-fra-800-gr/p
Trutro de pollo;G;15.3;459.0;unimarc;Escalopa de pechuga de pollo Super Pollo bandeja 350 g;Super Pollo;2690.0;;mass;2690.0;matched;https://www.unimarc.cl/escalopa-de-pollo-superpollo-350g/p
Trutro de pollo;G;15.3;459.0;unimarc;Tiritas de pollo Super Pollo 350 g;Super Pollo;2990.0;;mass;2990.0;matched;https://www.unimarc.cl/tiritas-de-pollo-super-pollo-350-gr/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga de pollo entera Super Pollo 0.950 Kg;Super Pollo;4741.0;;mass;4741.0;matched;https://www.unimarc.cl/pechuga-de-pollo-entera-super-pollo-0-950-kg/p
Trutro de pollo;G;15.3;459.0;unimarc;Filetitos de pollo Super Pollo bandeja 350 g;Super Pollo;3000.0;;mass;3000.0;matched;https://www.unimarc.cl/filetito-de-pechuga-super-pollo-350-gr/p
Trutro de pollo;G;15.3;459.0;unimarc;Cubitos de pollo Super Pollo congelado bolsa 500 g;Super Pollo;4590.0;;mass;4590.0;matched;https://www.unimarc.cl/cubitos-de-pollo-cong-super-pollo-500-gr/p
Trutro de pollo;G;15.3;459.0;unimarc;Churrasco de pollo Super Pollo 350 g;Super Pollo;2990.0;;mass;2990.0;matched;https://www.unimarc.cl/churrasco-de-pollo-super-pollo-350-gr/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga de pollo Super Pollo IQF deshuesada al natural 700 g;Super Pollo;6000.0;;mass;6000.0;matched;https://www.unimarc.cl/pechuga-desh-iqf-al-natural-700-gr/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga deshuesado Super Pollo congelado 750 gr;Super Pollo;6390.0;;mass;6390.0;matched;https://www.unimarc.cl/pechuga-desh-cong-super-pollo-750gr/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga de pollo deshuesada Ariztía bandeja 500 g;Ariztia;4390.0;;mass;4390.0;matched;https://www.unimarc.cl/pechuga-pollo-marinada-ariztia-500g/p
Trutro de pollo;G;15.3;459.0;unimarc;Filetitos de pechuga de pollo Super Pollo deshuesado al natural 700 g;Super Pollo;6000.0;;mass;6000.0;matched;https://www.unimarc.cl/filete-iqf-al-natural-700-gr/p
Trutro de pollo;G;15.3;459.0;unimarc;Churrasco de pollo Super Pollo congelado 500 g;Super Pollo;3990.0;;mass;3990.0;matched;https://www.unimarc.cl/churrasco-pollo-iqf-super-pollo-500gr/p
Trutro de pollo;G;15.3;459.0;unimarc;Filetitos de pollo Super Pollo 830 g;Super Pollo;6990.0;;mass;6990.0;matched;https://www.unimarc.cl/filete-de-pollo-pet-super-pollo-830-gr/p
Trutro de pollo;G;15.3;459.0;unimarc;Filetillos de pollo Ariztía bandeja 480 g;Ariztia;4000.0;;mass;4000.0;matched;https://www.unimarc.cl/filetillo-pollo-ariztia-480g/p
Trutro de pollo;G;15.3;459.0;unimarc;Filetillos de pollo Ariztía bandeja 830 g;Ariztia;6290.0;;mass;6290.0;matched;https://www.unimarc.cl/filetillos-de-pollo-marinado-ariztia-750-g/p
Trutro de pollo;G;15.3;459.0;unimarc;Filetillos de pollo Ariztía congelado 650 g;Ariztia;6990.0;;mass;6990.0;matched;https://www.unimarc.cl/filetillos-de-pollo-ariztia-iqf-650-gr/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga de pollo entera Ariztía (0.6 a 0.9 Kg);Ariztia;5121.0;;mass;5121.0;matched;https://www.unimarc.cl/pechuga-pollo-entera-ariztia-1u-0-7-a-1kg/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga pollo deshuesada Sadía congelada 1 Kg;Sadia;6690.0;;mass;6690.0;matched;https://www.unimarc.cl/pechuga-deshuesada-sadia-iqf-1-kg/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga deshuesada de pollo Super Pollo 780 g;Super Pollo;7990.0;;mass;7990.0;matched;https://www.unimarc.cl/pechuga-deshuesada-natural-s-pollo-780g/p
Trutro de pollo;G;15.3;459.0;unimarc;Filetitos de pollo Sadía congelados 1 Kg;Sadia;6990.0;;mass;6990.0;matched;https://www.unimarc.cl/filetitos-de-pollo-sadia-iqf-1kg/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga de pollo deshuesada Ariztía bandeja 850 g;Ariztia;7550.0;;mass;7550.0;matched;https://www.unimarc.cl/pechuga-pollo-s-hp-ariztia-900-grs/p
Trutro de pollo;G;15.3;459.0;unimarc;Tiritas de pollo sabor choclo mantequilla Super Pollo 500 gr;Super Pollo;3990.0;;mass;3990.0;matched;https://www.unimarc.cl/tiritas-pollo-s-choclo-manteq-super-500g/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga de pollo Sadia en tiritas congelada 400 gr;Sadia;3490.0;;mass;3490.0;matched;https://www.unimarc.cl/pechuga-pollo-tiritas-cong-sadia-400g/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga deshuesada de pollo Ariztía congelado 700 g;Ariztia;7790.0;;mass;7790.0;matched;https://www.unimarc.cl/pechuga-deshuesada-de-pollo-ariztia-700-g/p
Trutro de pollo;G;15.3;459.0;unimarc;Tiritas de pollo sabor pizza Super Pollo 500 gr;Super Pollo;3990.0;;mass;3990.0;matched;https://www.unimarc.cl/tiritas-pollo-s-pizza-super-pollo-500g/p
Trutro de pollo;G;15.3;459.0;unimarc;Filete pechuga de pollo Sadia en cubos 400 gr;Sadia;3490.0;;mass;3490.0;matched;https://www.unimarc.cl/filete-pechuga-de-pollo-cubos-sadia-400g/p
Trutro de pollo;G;15.3;459.0;unimarc;Pechuga de pollo Fundo Río Alegre congelada bolsa 2 Kg;Fundo Rio Alegre;7790.0;;mass;7790.0;matched;https://www.unimarc.cl/pechuga-d-pollo-iqf-fundo-rio-alegre-2kg/p
Trutro de pollo;G;15.3;459.0;unimarc;Filetillo de pollo Canto del Gallo bandeja 580 gr;Canto Del Gallo;5990.0;;mass;5990.0;matched;https://www.unimarc.cl/filetillo-pollo-canto-del-gallo-580-gr/p
Trutro de pollo;G;15.3;459.0;unimarc;Trutro entero de pollo Super Pollo granel 800 g;Super Pollo;3192.0;;mass;3192.0;matched;https://www.unimarc.cl/trutro-entero-super-pollo-granel-1-a-2-kg/p
