cba_name;formato_objetivo;supermarket;sku;name;brand;price_num;list_price_num;fallback_price_num;discount_price_num;unit;net_content;unit_family;size_std;price_per_unit_web;price_per_unit_list_web;price_per_std_unit_calc;category_std;subcategory;last_category;match_score;detail_url
Zanahoria;1 kg;lider;dom_14;Bizcocho de Zanahoria Carrot Cake Manjar 5 personas, 600 g;;14990.0;14990.0;14990.0;;;;mass;600.0;;;24.983333333333334;;Pastelería > Magdalenas y Bizcochos;;6.8;https://super.lider.cl/ip/pasteleria/00067714433755
Zanahoria;1 kg;unimarc;1418;Zanahoria de jugo bolsa 1 Kg;Frutas Y Verduras;1190.0;1190.0;1190.0;;Kg;1 un;mass;1000.0;;;1.19;;Verduras;Verduras;8.0;https://www.unimarc.cl/zanahoria-jugo-bolsa-1-kg/p
Zanahoria;1 kg;unimarc;1627;Zanahoria bolsa 1 Kg;Frutas Y Verduras;1290.0;1290.0;990.0;9900.0;Kg;1 un;mass;1000.0;;;1.29;;Verduras;Verduras;8.0;https://www.unimarc.cl/zanahoria-bolsa-1-kg-2/p
Cebolla nueva;1 kg;jumbo;5771;Cebolla Malla 1 kg;Frutas y Verduras Propias;1790.0;1790.0;1790.0;;;;mass;1000.0;;;1.79;;;Verduras (Mostrar todo);8.0;https://www.jumbo.cl/cebolla-feria-jumbo-malla-1-kg-8-unidad-aprox/p
Cebolla nueva;1 kg;jumbo;8791;Pre Pizza Ideal Toques de Cebolla 500 g 2 un.;Ideal;2490.0;2490.0;2490.0;;;;mass;500.0;;;4.98;;;Masas para Pizza;6.5;https://www.jumbo.cl/prepizza-ideal-2-unid-con-toques-de-cebolla/p
Cebolla nueva;1 kg;lider;dom_1;Cebolla Malla, 1 Kg;;3000.0;3000.0;1690.0;;;;mass;1000.0;;;3.0;;Verduras > Papas y Cebollas;;8.0;https://super.lider.cl/ip/verduras/00780460020020
Cebolla nueva;1 kg;lider;dom_2;Cebolla Morada Malla, 1 Kg;;3000.0;3000.0;1990.0;;;;mass;1000.0;;;3.0;;Verduras > Papas y Cebollas;;8.0;https://super.lider.cl/ip/verduras/00780460020017
Cebolla nueva;1 kg;lider;dom_30;Salsa de Tomate Champiñón, Ajo, Cebolla y Perejil Frasco, 680 g;;5279.0;5279.0;3590.0;;;;mass;680.0;;;7.7632352941176475;;Pastas y Salsas > Salsa para pastas;;7.04;https://super.lider.cl/ip/pastas-y-salsas/00007874234636
Cebolla nueva;1 kg;lider;dom_21;Pan Bagel De Cebolla Artesanal 12 Un, 650 g;;5061.0;5061.0;3290.0;;;;mass;650.0;;;7.786153846153846;;Panadería Envasada > Pan Hot Dog y Hamburguesa;;6.95;https://super.lider.cl/ip/panaderia-envasada/00780466706013
Cebolla nueva;1 kg;lider;dom_11;Masas Para Pizza Toques De Cebolla 2 Un, 500 g;;2490.0;2490.0;2490.0;;;;mass;500.0;;;4.98;;Panadería Envasada > Masas pizzas y empanadas;;6.5;https://super.lider.cl/ip/panaderia-envasada/00780347300160
Cebolla nueva;1 kg;unimarc;339;Cebolla malla 1 Kg;Frutas Y Verduras;1690.0;1690.0;1690.0;;Kg;1 un;mass;1000.0;;;1.69;;Verduras;Verduras;8.0;https://www.unimarc.cl/cebolla-malla-1-kilo/p
Cebolla nueva;1 kg;unimarc;300;Cebolla morada malla 1 Kg;Frutas Y Verduras;1990.0;1990.0;1990.0;;Kg;1 un;mass;1000.0;;;1.99;;Verduras;Verduras;8.0;https://www.unimarc.cl/cebolla-morada-4-a-5-u-malla-1-k/p
Cebolla nueva;1 kg;unimarc;299;Cebolla morada granel 500 g;Frutas Y Verduras;995.0;995.0;995.0;;Kg;500 g;mass;500.0;;;1.99;;Verduras;Verduras;6.5;https://www.unimarc.cl/cebolla-morada-granel-kilo/p
Cebolla nueva;1 kg;unimarc;95750;Pan mini ciabatta cebolla El Espigal granel 500 gr;El Espigal;2245.0;2245.0;2245.0;;Kg;500 g;mass;500.0;;;4.49;;Pan;Panes especiales;6.5;https://www.unimarc.cl/pan-mini-ciabatta-cebolla-el-espigal-kg/p
Cebolla nueva;1 kg;unimarc;92187;Aros de cebolla Minuto Verde 500 g;Minuto Verde;3990.0;3990.0;3990.0;;Kg;1 un;mass;500.0;;;7.98;;Frutas y verduras congeladas;Verduras congeladas;6.5;https://www.unimarc.cl/aros-de-cebolla-minuto-verde-500gr/p
Choclo congelado;500 g;jumbo;75176;Choclo Congelado en Grano 500 g;Cuisine & Co;1890.0;1890.0;1890.0;;;;mass;500.0;;;3.78;;;Choclos, Arvejas y Primaveras;8.0;https://www.jumbo.cl/choclo-en-grano-congelado-500-g-cuisine-and-co-1763677/p
Choclo congelado;500 g;jumbo;1396;Choclo Congelado Minuto Verde 100% Natural 500 g;Minuto Verde;1990.0;1990.0;1990.0;;;;mass;500.0;;;3.98;;;Verduras Congeladas (Mostrar todo);8.0;https://www.jumbo.cl/choclo-minuto-verde-bolsa-500-g-congelado-2/p
Choclo congelado;500 g;jumbo;1396;Choclo Congelado Minuto Verde 100% Natural 500 g;Minuto Verde;1990.0;1990.0;1990.0;;;;mass;500.0;;;3.98;;;Choclos, Arvejas y Primaveras;8.0;https://www.jumbo.cl/choclo-minuto-verde-bolsa-500-g-congelado-2/p
Choclo congelado;500 g;jumbo;1378;Choclo en Granos Frutos del Maipo 500 g;Frutos Del Maipo;2250.0;2250.0;2250.0;;;;mass;500.0;;;4.5;;;Choclos, Arvejas y Primaveras;8.0;https://www.jumbo.cl/choclo-frutos-del-maipo-bolsa-500-g-congelado-2/p
Choclo congelado;500 g;jumbo;164227;Tiritas de Pollo Congeladas Choclo y Mantequilla Super Pollo 500 g;Super Pollo;4690.0;4690.0;4690.0;;;;mass;500.0;;;9.38;;;Filetes y Pechuga de Pollo;8.0;https://www.jumbo.cl/tiritas-pollo-choc-2063856/p
Choclo congelado;500 g;lider;dom_2;Choclo en Granos Congelado, 500 g;;3100.0;3100.0;1550.0;;;;mass;500.0;;;6.2;;Verduras y Frutas Congeladas > Verduras Congeladas;;8.0;https://super.lider.cl/ip/verduras-y-frutas-congeladas/00780122000121
Choclo congelado;500 g;lider;dom_29;Pastel De Choclo, 380 gr;;4190.0;4190.0;4190.0;;;;mass;380.0;;;11.026315789473685;;Comidas Congeladas > Platos Preparados;;7.28;https://super.lider.cl/ip/comidas-congeladas/00780409700178
Choclo congelado;500 g;lider;dom_17;Pastelera De Choclo Caja, 380 g;;7237.0;7237.0;2750.0;;;;mass;380.0;;;19.044736842105262;;Comidas Congeladas > Platos Preparados;;7.28;https://super.lider.cl/ip/comidas-congeladas/00780130500553
Choclo congelado;500 g;lider;dom_24;Pastel de Choclo Caja, 380 g;;11725.0;11725.0;4690.0;;;;mass;380.0;;;30.855263157894736;;Alimentos Instantáneos > Comida Instantánea;;7.28;https://super.lider.cl/ip/alimentos-instantaneos/00780196000031
Choclo congelado;500 g;lider;dom_22;Pastelera de Choclo, 1 kg;;3550.0;3550.0;3550.0;;;;mass;1000.0;;;3.55;;Verduras y Frutas Congeladas > Verduras Congeladas;;5.0;https://super.lider.cl/ip/verduras-y-frutas-congeladas/00780133500017
Choclo congelado;500 g;unimarc;92012;Choclo grano Nuestra Cocina 500 g;Nuestra Cocina;1660.0;1660.0;1390.0;13900.0;Kg;1 un;mass;500.0;;;3.32;;Frutas y verduras congeladas;Verduras congeladas;8.0;https://www.unimarc.cl/choclo-congelado-nuestra-cocina-500gr/p
Choclo congelado;500 g;unimarc;802;Choclo grano Minuto Verde 500 g;Minuto Verde;1990.0;1990.0;1790.0;17900.0;Kg;1 un;mass;500.0;;;3.98;;Frutas y verduras congeladas;Verduras congeladas;8.0;https://www.unimarc.cl/choclo-grano-minuto-verde-500-g/p
Choclo congelado;500 g;unimarc;698;Choclo grano Frutos del Maipo 500 g;Frutos Del Maipo;2190.0;2190.0;1790.0;17900.0;Kg;1 un;mass;500.0;;;4.38;;Frutas y verduras congeladas;Verduras congeladas;8.0;https://www.unimarc.cl/choclo-grano-frutos-del-maipo-500-g/p
Choclo congelado;500 g;unimarc;92305;Margarina Qualy sabor choclo pote 500 g;Qualy;2790.0;2790.0;2790.0;;Kg;1 un;mass;500.0;;;5.58;;Mantequillas;Margarina y manteca;8.0;https://www.unimarc.cl/margarina-sabor-choclo-qualy-500gr/p
Choclo congelado;500 g;unimarc;96664;Tiritas de pollo sabor choclo mantequilla Super Pollo 500 gr;Super Pollo;3990.0;3990.0;3990.0;;Kg;1 un;mass;500.0;;;7.98;;Pollo;Pechugas y filetitos;8.0;https://www.unimarc.cl/tiritas-pollo-s-choclo-manteq-super-500g/p
Papa de guarda;1 kg;jumbo;144151;Papa Pre Frita Fina Minuto Verde 800 g;Minuto Verde;4490.0;4490.0;3490.0;;;;mass;800.0;;;5.6125;;;Verduras Congeladas (Mostrar todo);7.4;https://www.jumbo.cl/papa-pre-frita-fina-minuto-verde-800gr-2020051/p
Papa de guarda;1 kg;jumbo;144151;Papa Pre Frita Fina Minuto Verde 800 g;Minuto Verde;4490.0;4490.0;3490.0;;;;mass;800.0;;;5.6125;;;Papas;7.4;https://www.jumbo.cl/papa-pre-frita-fina-minuto-verde-800gr-2020051/p
Papa de guarda;1 kg;jumbo;144524;Papa Noissette Minuto Verde 800 g;Minuto Verde;4790.0;4790.0;4790.0;;;;mass;800.0;;;5.9875;;;Verduras Congeladas (Mostrar todo);7.4;https://www.jumbo.cl/papa-noissette-minuto-verde-800gr-2018651/p
Papa de guarda;1 kg;jumbo;144524;Papa Noissette Minuto Verde 800 g;Minuto Verde;4790.0;4790.0;4790.0;;;;mass;800.0;;;5.9875;;;Papas;7.4;https://www.jumbo.cl/papa-noissette-minuto-verde-800gr-2018651/p
Papa de guarda;1 kg;jumbo;144526;Papa Loop Minuto Verde 800 g;Minuto Verde;5490.0;5490.0;5490.0;;;;mass;800.0;;;6.8625;;;Papas;7.4;https://www.jumbo.cl/papa-pre-frita-loop-minuto-verde-800gr-2019571/p
Papa de guarda;1 kg;lider;dom_9;Papa Baby Bolsa, 1 Kg;;2590.0;2590.0;2590.0;;;;mass;1000.0;;;2.59;;Verduras > Papas y Cebollas;;8.0;https://super.lider.cl/ip/verduras/00780464799005
Papa de guarda;1 kg;lider;dom_24;Papa Canoa, 800 g;;5237.0;5237.0;4190.0;;;;mass;800.0;;;6.54625;;Verduras y Frutas Congeladas > Papas Congeladas;;7.4;https://super.lider.cl/ip/verduras-y-frutas-congeladas/00780122000583
Papa de guarda;1 kg;lider;dom_10;Papa Pre Fita Fina, 800 g;;5487.0;5487.0;4390.0;;;;mass;800.0;;;6.85875;;Verduras y Frutas Congeladas > Papas Congeladas;;7.4;https://super.lider.cl/ip/verduras-y-frutas-congeladas/00780122000533
Papa de guarda;1 kg;lider;dom_15;Papa Noissette, 800 g;;5987.0;5987.0;4790.0;;;;mass;800.0;;;7.48375;;Verduras y Frutas Congeladas > Papas Congeladas;;7.4;https://super.lider.cl/ip/verduras-y-frutas-congeladas/00780122000584
Papa de guarda;1 kg;lider;dom_25;Papa Pre Frita Loop, 800 g;;6862.0;6862.0;5490.0;;;;mass;800.0;;;8.5775;;Verduras y Frutas Congeladas > Papas Congeladas;;7.4;https://super.lider.cl/ip/verduras-y-frutas-congeladas/00780122000585
Papa de guarda;1 kg;unimarc;69699;Papa mix Huertos del Ranco 650 g;Huertos Del Ranco;1690.0;1690.0;1690.0;;Kg;1 un;mass;650.0;;;2.6;;Verduras;Verduras;6.95;https://www.unimarc.cl/papa-mix-huertos-del-ranco-650-gr/p
Papa de guarda;1 kg;unimarc;91788;Gnocchi de papa Nuestra Cocina 500 g;Nuestra Cocina;2990.0;2990.0;2990.0;;Kg;1 un;mass;500.0;;;5.98;;Fideos, pastas y salsas;Pastas frescas;6.5;https://www.unimarc.cl/gnocchi-de-papa-nuestra-cocina-500-gr/p
Papa de guarda;1 kg;unimarc;11124;Pasta gnocchi de papa Trattoría 500 g;Trattoria;3490.0;3490.0;3490.0;;Kg;1 un;mass;500.0;;;6.98;;Fideos, pastas y salsas;Pastas frescas;6.5;https://www.unimarc.cl/pasta-gnocchi-de-papa-trattoria-500-gr/p
Pechuga de pollo;1 kg;jumbo;88661;Pechuga de Pollo Deshuesada Ariztía Sin Piel 850 g;Ariztía;7690.0;7690.0;6390.0;;;;mass;850.0;;;9.047058823529412;;;Filetes y Pechuga de Pollo;12.05;https://www.jumbo.cl/pechuga-deshuesada-de-pollo-sin-piel-850-g/p
Pechuga de pollo;1 kg;jumbo;240;Pechuga Deshuesada 850 g;Super Pollo;7990.0;7990.0;6790.0;;;;mass;850.0;;;9.4;;;Filetes y Pechuga de Pollo;12.05;https://www.jumbo.cl/pechuga-deshuesada-de-pollo-super-pollo-1-kg-aprox-bandeja/p
Pechuga de pollo;1 kg;jumbo;11180;Filetillos de Pechuga de Pollo Ariztía 830 g;Ariztía;7690.0;7690.0;6390.0;;;;mass;830.0;;;9.265060240963855;;;Filetes y Pechuga de Pollo;11.99;https://www.jumbo.cl/filetillos-de-pechuga-de-pollo-ariztia-830-g/p
Pechuga de pollo;1 kg;jumbo;82308;Pechuga de Pollo Deshuesada Sin Marinar 800 g;Cuisine & Co;9290.0;9290.0;9290.0;;;;mass;800.0;;;11.6125;;;Filetes y Pechuga de Pollo;11.9;https://www.jumbo.cl/pechuga-deshuesada-de-pollo-800-g-cuisine-and-co-1801136/p
Pechuga de pollo;1 kg;jumbo;23970;Pechuga de Pollo Deshuesada Sin Piel Al Natural Super Pollo 780 g;Super Pollo;7990.0;7990.0;7990.0;;;;mass;780.0;;;10.243589743589743;;;Filetes y Pechuga de Pollo;11.84;https://www.jumbo.cl/pechuga-de-pollo-deshuesada-sin-piel-al-natural-super-pollo-780-g/p
Pechuga de pollo;1 kg;lider;dom_24;Pollo Pechuga Congelada, 1 kg;;5990.0;5990.0;800.0;;;;mass;1000.0;;;5.99;;Pollo > Pechuga y Filetitos de Pollo;;12.5;https://super.lider.cl/ip/pollo/00789151555199
Pechuga de pollo;1 kg;lider;dom_3;Pollo Pechuga Deshuesada Envasada, 850 g;;7190.0;7190.0;1500.0;;;;mass;850.0;;;8.458823529411765;;Pollo > Pechuga y Filetitos de Pollo;;12.05;https://super.lider.cl/ip/pollo/00780411500173
Pechuga de pollo;1 kg;lider;dom_1;Pollo Pechuga Deshuesada Envasada, 850 g;;7290.0;7290.0;1500.0;;;;mass;850.0;;;8.576470588235294;;Pollo > Pechuga y Filetitos de Pollo;;12.05;https://super.lider.cl/ip/pollo/00780961172061
Pechuga de pollo;1 kg;lider;dom_11;Pollo Pechuga Deshuesada Sin Marinar Envasada, 780 g;;7490.0;7490.0;1200.0;;;;mass;780.0;;;9.602564102564102;;Pollo > Pechuga y Filetitos de Pollo;;11.84;https://super.lider.cl/ip/pollo/00780961172066
Pechuga de pollo;1 kg;lider;dom_9;Pollo Pechuga Deshuesada Congelada, 750 g;;7320.0;7320.0;200.0;;;;mass;750.0;;;9.76;;Pollo > Pechuga y Filetitos de Pollo;;11.75;https://super.lider.cl/ip/pollo/00780961172203
Pechuga de pollo;1 kg;unimarc;82101;Pechuga pollo deshuesada Sadía congelada 1 Kg;Sadia;6690.0;6690.0;6690.0;;Kg;1 un;mass;1000.0;;;6.69;;Pollo;Pechugas y filetitos;14.0;https://www.unimarc.cl/pechuga-deshuesada-sadia-iqf-1-kg/p
Pechuga de pollo;1 kg;unimarc;367;Pechuga entera de pollo Super Pollo granel 900 g;Super Pollo;4761.0;4761.0;4761.0;;Kg;900 g;mass;900.0;;;5.29;;Pollo;Pechugas y filetitos;13.7;https://www.unimarc.cl/pechuga-entera-super-pollo-granel-1-a-2-kg/p
Pechuga de pollo;1 kg;unimarc;91103;Pechuga entera de pollo Ariztía granel 900 g;Ariztia;4761.0;4761.0;4761.0;;Kg;900 g;mass;900.0;;;5.29;;Pollo;Pechugas y filetitos;13.7;https://www.unimarc.cl/pechuga-entera-de-pollo-ariztia-kg-2/p
Pechuga de pollo;1 kg;unimarc;6311;Pechuga de pollo deshuesada Ariztía bandeja 850 g;Ariztia;7550.0;7550.0;7550.0;;Kg;1 un;mass;850.0;;;8.882352941176471;;Pollo;Pechugas y filetitos;13.55;https://www.unimarc.cl/pechuga-pollo-s-hp-ariztia-900-grs/p
Pechuga de pollo;1 kg;unimarc;9973;Pechuga de pollo deshuesada Super Pollo 850 g;Super Pollo;7750.0;7750.0;7750.0;;Kg;1 un;mass;850.0;;;9.117647058823529;;Pollo;Pechugas y filetitos;13.55;https://www.unimarc.cl/pechuga-deshuesada-super-pollo-850-g/p
Pollo entero;1.5 kg a 3 kg;jumbo;106519;Salchichas Pollo Winter 1 kg;Winter;3990.0;3990.0;3990.0;;;;mass;1000.0;;;3.99;;;Salchichas;6.5;https://www.jumbo.cl/salchicha-pollo-winter-1kg-1898637/p
Pollo entero;1.5 kg a 3 kg;jumbo;10920;Salchicha de Pollo Montina 1 kg;Montina;4850.0;4850.0;3990.0;;;;mass;1000.0;;;4.85;;;Salchichas y Parrilleros (Mostrar todo);6.5;https://www.jumbo.cl/salchicha-de-ave-la-montina-1-kg-20-2/p
Pollo entero;1.5 kg a 3 kg;jumbo;10920;Salchicha de Pollo Montina 1 kg;Montina;4850.0;4850.0;3990.0;;;;mass;1000.0;;;4.85;;;Salchichas;6.5;https://www.jumbo.cl/salchicha-de-ave-la-montina-1-kg-20-2/p
Pollo entero;1.5 kg a 3 kg;jumbo;10330;Tuto Combinado Super Pollo 1 kg Aprox;Super Pollo;4990.0;4990.0;4990.0;;;;mass;1000.0;;;4.99;;;Pollo (Mostrar todo);6.5;https://www.jumbo.cl/trutro-combinado-super-pollo-1-kg-aprox-2/p
Pollo entero;1.5 kg a 3 kg;jumbo;99701;Salchicha Pollo Montina Sureña 1 kg;Montina;5190.0;5190.0;5190.0;;;;mass;1000.0;;;5.19;;;Salchichas y Parrilleros (Mostrar todo);6.5;https://www.jumbo.cl/salchicha-surena-pollo-montina-1kg/p
Pollo entero;1.5 kg a 3 kg;lider;dom_23;Salchicha pollo 20 Un, 1 kg;;3990.0;3990.0;3990.0;;;;mass;1000.0;;;3.99;;Para Parrilla > Salchichas;;6.5;https://super.lider.cl/ip/todas-las-carnes/00780190701041
Pollo entero;1.5 kg a 3 kg;lider;dom_22;Salchicha pollo 20 Un, 1 kg;;3990.0;3990.0;3990.0;;;;mass;1000.0;;;3.99;;Fiambres y Embutidos > Salchichas;;6.5;https://super.lider.cl/ip/todas-las-carnes/00780190701041
Pollo entero;1.5 kg a 3 kg;lider;dom_24;Salchichas de Pollo Display (20 Un), 1 Kg;;4550.0;4550.0;4550.0;;;;mass;1000.0;;;4.55;;Para Parrilla > Parrilleros;;6.5;https://super.lider.cl/ip/todas-las-carnes/00780196540261
Pollo entero;1.5 kg a 3 kg;lider;dom_1;Salchichas de Pollo Display (20 Un), 1 Kg;;4550.0;4550.0;4550.0;;;;mass;1000.0;;;4.55;;Para Parrilla > Salchichas;;6.5;https://super.lider.cl/ip/todas-las-carnes/00780196540261
Pollo entero;1.5 kg a 3 kg;lider;dom_10;Salchichas de Pollo Display (20 Un), 1 Kg;;4550.0;4550.0;4550.0;;;;mass;1000.0;;;4.55;;Fiambres y Embutidos > Salchichas;;6.5;https://super.lider.cl/ip/todas-las-carnes/00780196540261
Pollo entero;1.5 kg a 3 kg;unimarc;4180;Salchicha de pollo San Jorge 20 un 1 Kg;San Jorge;3990.0;3990.0;3590.0;35900.0;Kg;1 un;mass;1000.0;;;3.99;;Fiambres y embutidos;Salchichas;6.5;https://www.unimarc.cl/vienesa-pollo-san-jorge-1kg/p
Pollo entero;1.5 kg a 3 kg;unimarc;71335;Salchicha sureña de pollo Montina 20 un 1 Kg;Montina;5190.0;5190.0;4850.0;48500.0;Kg;1 un;mass;1000.0;;;5.19;;Fiambres y embutidos;Salchichas;6.5;https://www.unimarc.cl/salchicha-surena-pollo-montina-1-kg/p
Pollo entero;1.5 kg a 3 kg;unimarc;357;Pollo entero Super Pollo con menudencias 3 Kg;Super Pollo;12870.0;12870.0;10170.0;101700.0;Kg;3 kg;mass;3000.0;;;4.29;;Pollo;Pollo entero;6.5;https://www.unimarc.cl/pollo-entero-super-pollo-con-menudencias-3-kg/p
Trutro de pollo;1 kg;jumbo;82330;Trutro Largo de Pollo Sin Marinar 1 kg;Cuisine & Co;6890.0;6890.0;6890.0;;;;mass;1000.0;;;6.89;;;Alitas y Trutros de Pollo;10.5;https://www.jumbo.cl/trutro-largo-de-pollo-1-kg-cuisine-and-co-1801135/p
Trutro de pollo;1 kg;jumbo;82329;Trutro Corto de Pollo Sin Marinar 1 kg;Cuisine & Co;6890.0;6890.0;6890.0;;;;mass;1000.0;;;6.89;;;Alitas y Trutros de Pollo;10.5;https://www.jumbo.cl/trutro-corto-de-pollo-1-kg-cuisine-and-co-1801134/p
Trutro de pollo;1 kg;jumbo;11267;Trutro Corto de Pollo Asado 1 kg;Cuisine & Co;8390.0;8390.0;8390.0;;;;mass;1000.0;;;8.39;;;Alitas y Trutros de Pollo;10.5;https://www.jumbo.cl/trutro-corto-de-pollo-asado-jumbo-ready-1-kg/p
Trutro de pollo;1 kg;jumbo;10332;Trutro Entero 850 g Aprox.;Super Pollo;4242.0;4242.0;4242.0;;;;mass;850.0;;;4.990588235294117;;;Alitas y Trutros de Pollo;10.05;https://www.jumbo.cl/trutro-entero-super-pollo-bandeja-850-g-aprox/p
Trutro de pollo;1 kg;jumbo;59992;Trutro Largo con Piel Super Pollo 800 g;Super Pollo;4390.0;4390.0;4390.0;;;;mass;800.0;;;5.4875;;;Alitas y Trutros de Pollo;9.9;https://www.jumbo.cl/trutro-largo-de-pollo-super-pollo-con-piel-800-g-congelado/p
Trutro de pollo;1 kg;lider;dom_32;Pollo Trutro Corto Sin Marinar Envasado, 1 kg;;3990.0;3990.0;200.0;;;;mass;1000.0;;;3.99;;Pollo > Trutro de Pollo;;10.5;https://super.lider.cl/ip/pollo/00789151555261
Trutro de pollo;1 kg;lider;dom_8;Pollo Trutro Largo Congelado, 1 kg;;3990.0;3990.0;200.0;;;;mass;1000.0;;;3.99;;Pollo > Pollo Entero;;10.5;https://super.lider.cl/ip/pollo/00789151555256
Trutro de pollo;1 kg;lider;dom_39;Pollo Trutro Ala Congelado, 1 kg;;4290.0;4290.0;700.0;;;;mass;1000.0;;;4.29;;Pollo > Trutro de Pollo;;10.5;https://super.lider.cl/ip/pollo/00789490422287
Trutro de pollo;1 kg;lider;dom_6;Pollo Trutro Ala Congelado, 1 kg;;4290.0;4290.0;700.0;;;;mass;1000.0;;;4.29;;Pollo > Pollo sin Marinar;;10.5;https://super.lider.cl/ip/pollo/00789490422287
Trutro de pollo;1 kg;lider;dom_7;Pollo Trutro Corto Congelado, 800 g;;3750.0;3750.0;390.0;;;;mass;800.0;;;4.6875;;Pollo > Trutro de Pollo;;9.9;https://super.lider.cl/ip/pollo/00780961170978
Trutro de pollo;1 kg;unimarc;92363;Trutro cuarto de pollo Ariztía granel 1 Kg;Ariztia;3190.0;3190.0;3190.0;;Kg;1 kg;mass;1000.0;;;3.19;;Pollo;Trutro;12.0;https://www.unimarc.cl/trutro-cuarto-de-pollo-ariztia-kg/p
Trutro de pollo;1 kg;unimarc;92237;Trutro cuarto de pollo King granel 1 Kg;King;3690.0;3690.0;3690.0;;Kg;1 kg;mass;1000.0;;;3.69;;Pollo;Trutro;12.0;https://www.unimarc.cl/trutro-cuarto-fresco-king-kg/p
Trutro de pollo;1 kg;unimarc;42279;Trutro entero de pollo Super Pollo al vacío 1 Kg;Super Pollo;3990.0;3990.0;3990.0;;Kg;1 kg;mass;1000.0;;;3.99;;Pollo;Trutro;12.0;https://www.unimarc.cl/trutro-vacio-super-pollo-kg/p
Trutro de pollo;1 kg;unimarc;364;Trutro corto de pollo Ariztía granel bandeja 900 g;Ariztia;4131.0;4131.0;3600.0;36000.0;Kg;900 g;mass;900.0;;;4.59;;Pollo;Trutro;11.7;https://www.unimarc.cl/trutro-pollo-corto-ariztia-bandeja-1-1-kg/p
Trutro de pollo;1 kg;unimarc;78547;Trutro entero Super Pollo bandeja 850 g Tuto entero Super Pollo bandeja granel 850 g;Super Pollo;3817.0;3817.0;3817.0;;Kg;850 g;mass;850.0;;;4.490588235294117;;Pollo;Trutro;11.55;https://www.unimarc.cl/trutro-entero-fresco-s-pollo-bandeja-kg/p
Jamón de cerdo;100 g a 500 g;jumbo;17329;Suprema de Pollo Receta del Abuelo Jamón y Queso 120 g;Receta del Abuelo;1430.0;1430.0;1430.0;;;;mass;120.0;;;11.916666666666666;;;Nuggets, Apanados y Embutidos (Mostrar todo);5.0;https://www.jumbo.cl/suprema-de-pollo-jamon-y-queso-receta-del-abuelo-120-g/p
Jamón de cerdo;100 g a 500 g;jumbo;17329;Suprema de Pollo Receta del Abuelo Jamón y Queso 120 g;Receta del Abuelo;1430.0;1430.0;1430.0;;;;mass;120.0;;;11.916666666666666;;;Apanados;5.0;https://www.jumbo.cl/suprema-de-pollo-jamon-y-queso-receta-del-abuelo-120-g/p
Jamón de cerdo;100 g a 500 g;jumbo;2990;Mini Tostaditas Twistos Sabor Jamón Ibérico 100 g;Evercrisp;1490.0;1490.0;1490.0;;;;mass;100.0;;;14.9;;;Snacks (Mostrar todo);5.0;https://www.jumbo.cl/twistos-evercrisp-bolsa-110-g-mini-tostaditas-horneadas-sabor-jamon-iberico/p
Jamón de cerdo;100 g a 500 g;jumbo;17333;Escalopa Kayser Vacuno Jamón y Queso Receta del Abuelo 120 g;Receta del Abuelo;1490.0;1490.0;1490.0;;;;mass;120.0;;;12.416666666666666;;;Nuggets, Apanados y Embutidos (Mostrar todo);5.0;https://www.jumbo.cl/escalopa-kayser-vacuno-jamon-y-queso-receta-del-abuelo-120-g/p
Jamón de cerdo;100 g a 500 g;jumbo;17333;Escalopa Kayser Vacuno Jamón y Queso Receta del Abuelo 120 g;Receta del Abuelo;1490.0;1490.0;1490.0;;;;mass;120.0;;;12.416666666666666;;;Apanados;5.0;https://www.jumbo.cl/escalopa-kayser-vacuno-jamon-y-queso-receta-del-abuelo-120-g/p
Jamón de cerdo;100 g a 500 g;lider;dom_9;Paté De Jamón Untable, 125 g;;5680.0;5680.0;70.0;;;;mass;125.0;;;45.44;;Fiambres y Embutidos > Patés;;5.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780190700440
Jamón de cerdo;100 g a 500 g;lider;dom_8;Paté de Jamón Embutido Untable, 125 g;;6240.0;6240.0;780.0;;;;mass;125.0;;;49.92;;Fiambres y Embutidos > Patés;;5.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780193000313
Jamón de cerdo;100 g a 500 g;lider;dom_25;Jamón Sándwich Artesanal de Cerdo Bolsa, 250 g;;6360.0;6360.0;200.0;;;;mass;250.0;;;25.44;;Fiambres y Embutidos > Jamón de Cerdo;;5.0;https://super.lider.cl/ip/fiambres-y-embutidos/00780190700215
Jamón de cerdo;100 g a 500 g;lider;dom_6;Pizza Jamón Queso, 250 g;;8000.0;8000.0;590.0;;;;mass;250.0;;;32.0;;Comidas Congeladas > Pizzas Congeladas;;5.0;https://super.lider.cl/ip/platos-listos-individuales/00780193001508
Jamón de cerdo;100 g a 500 g;lider;dom_15;Escalopa Kayser de Vacuno Jamón Queso, 120 g;;8333.0;8333.0;390.0;;;;mass;120.0;;;69.44166666666666;;Hamburguesas y Churrascos > Apanados;;5.0;https://super.lider.cl/ip/hamburguesas-y-churrascos/00780193001406
Jamón de cerdo;100 g a 500 g;unimarc;89270;Paté de jamón Fundo Río Alegre 125 g;Fundo Rio Alegre;710.0;710.0;710.0;;Kg;1 un;mass;125.0;;;5.68;;Fiambres y embutidos;Paté;5.0;https://www.unimarc.cl/pate-de-jamon-fundo-rio-alegre-125-gr-2/p
