group_id;supermarket;name;brand;category_std;unit;unit_family;net_content;size_std;price;price_num;detail_url
14752;unimarc;Carne molida 10% grasa vacuno Fundo Río Alegre corriente 250 g;Fundo Rio Alegre;;Kg;mass;1 un;;2990;2990.0;https://www.unimarc.cl/carne-molida-cte-10-fundo-rio-aleg-250g/p
14753;unimarc;Carne molida fundo rio alegre tartaro 4% grasa 500g;Fundo Rio Alegre;;Kg;mass;1 un;;7690;7690.0;https://www.unimarc.cl/carne-molida-corriente-10-grasa-fra-500g/p
14754;unimarc;Escalopa de posta negra vacuno Fundo Rio Alegre envasado 400 g;Fundo Rio Alegre;;Kg;mass;400 g;;7796;7796.0;https://www.unimarc.cl/escalopa-posta-neg-vac-porc-fundo-r-a-kg/p
14755;unimarc;Carne molida 10% grasa vacuno corriente Fundo Río Alegre congelado 500 g;Fundo Rio Alegre;;Kg;mass;1 un;;5290;5290.0;https://www.unimarc.cl/carne-molida-cte-cong-vac-fundo-500g/p
14756;unimarc;Carne molida 4% grasa vacuno Fundo Río Alegre tártaro 250 g;Fundo Rio Alegre;;Kg;mass;1 un;;3890;3890.0;https://www.unimarc.cl/carne-mol-tartaro-3-fundo-rio-aleg-250g/p
14757;unimarc;Carne molida fundo rio alegre especial 7% grasa 500g;Fundo Rio Alegre;;Kg;mass;1 un;;6690;6690.0;https://www.unimarc.cl/carne-molida-especial-7-grasa-fra-500g/p
14758;unimarc;Carne molida  4% grasa vacuno tártaro Fundo Río Alegre congelado 500 g;Fundo Rio Alegre;;Kg;mass;1 un;;6990;6990.0;https://www.unimarc.cl/carne-molida-tartaro-cong-vac-fundo-500g/p
14759;unimarc;Carne molida 7% grasa especial Fundo Rio Alegre  250 g;Fundo Rio Alegre;;Kg;mass;1 un;;3390;3390.0;https://www.unimarc.cl/carne-mol-espec-7-fundo-rio-alegre-250g/p
14760;unimarc;Carne molida corriente fundo río alegre 10% grasa 500g;Fundo Rio Alegre;;Kg;mass;1 un;;5790;5790.0;https://www.unimarc.cl/carne-molida-corrien-10-grasa-fra-500gr/p
14761;unimarc;Carne molida 10% grasa corriente Fundo Río Alegre 250 g;Fundo Rio Alegre;;Kg;mass;1 un;;2990;2990.0;https://www.unimarc.cl/carne-molida-cor-10-fun-rio-alegre-250g/p
14762;unimarc;Bife lomo liso vacuno Fundo Rio Alegre porcionado 500 g;Fundo Rio Alegre;;Kg;mass;500 g;;12245;12245.0;https://www.unimarc.cl/bife-lomo-liso-vac-porc-fundo-rio-ale-kg/p
14763;unimarc;Carne molida angus Manada sin agroquímicos ganadería regenerativa 500 g;Manada;;Kg;mass;1 un;;6490;6490.0;https://www.unimarc.cl/carne-molida-angus-manada-500gr/p
14764;unimarc;Cubitos de vacuno Fundo Sur congelado 500 g;Fundo Sur;;Kg;mass;1 un;;6590;6590.0;https://www.unimarc.cl/cubitos-de-vacuno-cong-fundo-sur-500-gr/p
14765;unimarc;Albóndigas vacuno Fundo Rio Alegre 360 g;Fundo Rio Alegre;;Kg;mass;1 un;;3590;3590.0;https://www.unimarc.cl/albondigas-vac-atm-fundo-rio-alegre-360g/p
14766;unimarc;Carne molida especial fundo río alegre 7% grasa 500g;Fundo Rio Alegre;;Kg;mass;1 un;;6690;6690.0;https://www.unimarc.cl/carne-molida-especial-7-grasa-fra-500gr/p
14767;unimarc;Bistec de posta negra Fundo Río Alegre 1kg;Fundo Rio Alegre;;Kg;mass;1 kg;;20490;20490.0;https://www.unimarc.cl/bistec-de-posta-negra-f-rio-alegre-kg/p
14768;unimarc;Carne molida 7% grasa especial Fundo Río Alegre 250 g;Fundo Rio Alegre;;Kg;mass;1 un;;3390;3390.0;https://www.unimarc.cl/carne-molida-esp-7-fun-rio-alegre-250g/p
14769;unimarc;Bistec de asiento FUNDO RIO ALEGRE 1kg;Fundo Rio Alegre;;Kg;mass;1 kg;;23590;23590.0;https://www.unimarc.cl/bistec-de-asiento-fundo-rio-alegre-kg/p
14770;unimarc;Carne molida 4% grasa tártaro Fundo Río Alegre 250 g;Fundo Rio Alegre;;Kg;mass;1 un;;3890;3890.0;https://www.unimarc.cl/carne-molida-tart-4-fun-rio-alegre-250g/p
14771;unimarc;Ganso para escalopa de vacuno Fundo Rio Alegre porcionado 300 g;Fundo Rio Alegre;;Kg;mass;300 g;;5397;5397.0;https://www.unimarc.cl/escalopa-ganso-vac-porc-fundo-rio-ale-kg/p
14772;unimarc;Carne molida tartaro fundo río alegre 4% grasa 500g;Fundo Rio Alegre;;Kg;mass;1 un;;7690;7690.0;https://www.unimarc.cl/carne-molida-tartaro-4-grasa-fra-500-gr/p
14773;unimarc;Bistec de lomo liso Fundo Río Alegre 1kg;Fundo Rio Alegre;;Kg;mass;1 kg;;24990;24990.0;https://www.unimarc.cl/bistec-de-lomo-liso-fundo-rio-alegre-kg/p
14774;unimarc;Carne molida corriente con 10% de grasa Fundo Río Alegre 700gr;Fundo Rio Alegre;;Kg;mass;1 un;;7590;7590.0;https://www.unimarc.cl/carne-molida-corriente-10-grasa-fra-700g/p
14775;unimarc;Guatitas trozada vacuno Chilenaza bolsa 800 g;Chilenaza;;Kg;mass;1 un;;5990;5990.0;https://www.unimarc.cl/guatitas-trozada-vacuno-chilenaza-800-gr/p
14776;unimarc;Medallones de pata de vacuno Chilenaza 800 Gr MEDALLONES PATA DE VACUN CHILENAZA 800GR;Chilenaza;;Kg;mass;1 un;;5990;5990.0;https://www.unimarc.cl/medallones-pata-de-vacun-chilenaza-800gr/p
14777;unimarc;Lomo vetado vacuno Argentino al vacío 1.5 Kg;Argentina Uruguay;;Kg;mass;1.5 kg;;27435;27435.0;https://www.unimarc.cl/lomo-vetado-vacuno-cat-v-argentina-vacio-1-3k/p
14778;unimarc;Lomo vetado vacuno al vacío 1.5 Kg;Brasil Paraguay;;Kg;mass;1.5 kg;;23835;23835.0;https://www.unimarc.cl/lomo-vetado-vac-porcion-kg/p
14779;unimarc;Filete vacuno al vacío 2.1 Kg;Argentina Uruguay;;Kg;mass;2.1 kg;;44919;44919.0;https://www.unimarc.cl/filete-vacio-arg-kg/p
14780;unimarc;Lomo liso vacuno al vacío 1.9 Kg;Argentina Uruguay;;Kg;mass;1.9 kg;;33421;33421.0;https://www.unimarc.cl/lomo-liso-vacio-arg-kg/p
14781;unimarc;Filete vacuno Importado al vacío 2.1 Kg;Brasil Paraguay;;Kg;mass;2.1 kg;;39039;39039.0;https://www.unimarc.cl/filete-vacuno-vacio-kg/p
14782;unimarc;Lomo liso vacuno al vacío 1.9 Kg;Brasil Paraguay;;Kg;mass;1.9 kg;;29051;29051.0;https://www.unimarc.cl/lomo-liso-vac-porcion-kg/p
14783;unimarc;Filete vacuno Nacional al vacío 2.2 Kg Filete vacuno Nacional al vacío 2.1 Kg;Nacional;;Kg;mass;2.1 kg;;42399;42399.0;https://www.unimarc.cl/filete-vac-nac-vco-kg/p
14784;unimarc;Lomo liso vacuno Nacional al vacío 2.0 Kg;Nacional;;Kg;mass;2 kg;;33980;33980.0;https://www.unimarc.cl/lom-liso-vacuno-nacional-vac-o-1-kg/p
14785;unimarc;Lomo vetado vacuno Nacional al vacío 1.8 Kg Lomo vetado vacuno Nacional al vacío 2.6 Kg;Nacional;;Kg;mass;2.6 kg;;46774;46774.0;https://www.unimarc.cl/lomo-vetado-vacuno-nacional-vacio-kg/p
14786;unimarc;Sobrecostilla vacuno al vacío 1.4 Kg;Argentina Uruguay;;Kg;mass;1.4 kg;;15106;15106.0;https://www.unimarc.cl/sobrecostilla-vco-arg-kg/p
14787;unimarc;Huachalomo vacuno al vacío 1.5 Kg;Argentina Uruguay;;Kg;mass;1.5 kg;;16185;16185.0;https://www.unimarc.cl/huachalomo-vacio-arg-kg/p
14788;unimarc;Huachalomo vacuno categoría V al vacío 1.5 Kg;Brasil Paraguay;;Kg;mass;1.5 kg;;14085;14085.0;https://www.unimarc.cl/huachalomo-vacuno-porc-kg/p
14789;unimarc;Punta paleta vacuno Importado al vacío 3 Kg;Brasil Paraguay;;Kg;mass;3 kg;;29370;29370.0;https://www.unimarc.cl/punta-de-paleta-vac-vco-kg/p
14790;unimarc;Punta de ganso vacuno Argentino categoría V al vacío 1.6 Kg;Argentina Uruguay;;Kg;mass;1.6 kg;;27504;27504.0;https://www.unimarc.cl/punta-de-ganso-vco-arg-kg/p
14791;unimarc;Sobrecostilla vacuno al vacío 1.4 Kg;Brasil Paraguay;;Kg;mass;1.4 kg;;13146;13146.0;https://www.unimarc.cl/sobrecostilla-vac-porc-kg/p
14792;unimarc;Abastero vacuno al vacío 1.5 Kg;Argentina Uruguay;;Kg;mass;1.5 kg;;16185;16185.0;https://www.unimarc.cl/abastero-vacuno-categoria-v-argentina-vac-1kg/p
14793;unimarc;Punta paleta vacuno al vacío 3 Kg;Argentina Uruguay;;Kg;mass;3 kg;;33870;33870.0;https://www.unimarc.cl/punta-paleta-vco-arg-kg/p
14794;unimarc;Tapabarriga vacuno Importado al vacío 2.5 Kg;Brasil Paraguay;;Kg;mass;2.5 kg;;30475;30475.0;https://www.unimarc.cl/tapabarriga-vac-vco-kg/p
14795;unimarc;Abastero vacuno Importado al vacío 1.5 Kg;Brasil Paraguay;;Kg;mass;1.5 kg;;14085;14085.0;https://www.unimarc.cl/abastero-vacuno-vacio-kg/p
14796;unimarc;Ganso vacuno al vacío 1.9 Kg;Argentina Uruguay;;Kg;mass;1.9 kg;;17461;17461.0;https://www.unimarc.cl/ganso-vacio-arg-kg/p
14797;unimarc;Huachalomo vacuno Nacional al vacío 1.5 Kg;Nacional;;Kg;mass;1.5 kg;;16935;16935.0;https://www.unimarc.cl/huachalo-vac-nac-vco-kg/p
14798;unimarc;Sobrecostilla vacuno nacional al vacío 1.7 Kg;Nacional;;Kg;mass;1.7 kg;;19193;19193.0;https://www.unimarc.cl/sobrecos-vac-nac-vco-kg/p
14799;unimarc;Punta ganso vacuno importado al vacío 1.6 Kg;Brasil Paraguay;;Kg;mass;1.6 kg;;23984;23984.0;https://www.unimarc.cl/punta-de-ganso-vacuno-vacio/p
14800;unimarc;Punta picana vacuno Argentina al vacío 1.4 Kg;Argentina Uruguay;;Kg;mass;1.4 kg;;22806;22806.0;https://www.unimarc.cl/punta-picana-vacuno-cat-v-argentina-vac-1-kg/p
14801;unimarc;Ganso vacuno Nacional al vacío 1.9 Kg;Nacional;;Kg;mass;1.9 kg;;17651;17651.0;https://www.unimarc.cl/ganso-vacuno-nacional-al-vacio-1-9-kg/p
14802;unimarc;Asado carnicero vacuno Importado al vacío 2.8 Kg;Brasil Paraguay;;Kg;mass;2.8 kg;;26292;26292.0;https://www.unimarc.cl/asado-carnicero-vacuno-vacio-kg/p
14803;unimarc;Ganso vacuno al vacío 1.9 Kg;Brasil Paraguay;;Kg;mass;1.9 kg;;17461;17461.0;https://www.unimarc.cl/ganso-vacuno-porc-kg/p
14804;unimarc;Asado carnicero vacuno Nacional al vacío 2.5 Kg;Nacional;;Kg;mass;2.5 kg;;28975;28975.0;https://www.unimarc.cl/asado-del-carnicero-nac-vac-vco-kg/p
14805;unimarc;Punta paleta vacuno nacional al vacío 2.4 Kg Punta paleta vacuno nacional al vacío 3 Kg;Nacional;;Kg;mass;3 kg;;32370;32370.0;https://www.unimarc.cl/punta-de-paleta-vac-nac-vco-kg/p
14806;unimarc;Abastero vacuno Nacional al vacío 1.8 Kg;Nacional;;Kg;mass;1.8 kg;;20142;20142.0;https://www.unimarc.cl/abastero-vac-nac-vac-kg/p
14807;unimarc;Punta picana vacuno Importado al vacío 1.6 Kg Punta picana vacuno Importado al vacío 1.4 Kg;Brasil Paraguay;;Kg;mass;1.4 kg;;19866;19866.0;https://www.unimarc.cl/punta-de-picana-vacuno-al-vacio/p
14808;unimarc;Punta ganso vacuno Nacional al vacío 1.5 Kg;Nacional;;Kg;mass;1.5 kg;;24435;24435.0;https://www.unimarc.cl/punta-de-ganso-vacuno-nacional-vac-o-1-kg/p
14809;unimarc;Punta picana vacuno Nacional al vacío 1.3 Kg Punta picana vacuno Nacional al vacío 1.4 Kg;Nacional;;Kg;mass;1.4 kg;;18886;18886.0;https://www.unimarc.cl/punta-de-picana-vac-nac-vco-kg/p
14810;unimarc;Posta paleta vacuno al vacío 1.7 Kg;Brasil Paraguay;;Kg;mass;1.7 kg;;16473;16473.0;https://www.unimarc.cl/posta-de-paleta-vac-porc-kg/p
14811;unimarc;Choclillo vacuno Argentina al vacío 1.3 Kg;Argentina Uruguay;;Kg;mass;1.3 kg;;14287;14287.0;https://www.unimarc.cl/choclillo-vacio-arg-kg/p
14812;unimarc;Posta paleta vacuno Nacional al vacío 1.1 Kg;Nacional;;Kg;mass;1.1 kg;;12419;12419.0;https://www.unimarc.cl/posta-de-paleta-vac-nac-vco-kg/p
14813;unimarc;Choclillo vacuno Importado al vacío 1.3 Kg;Brasil Paraguay;;Kg;mass;1.3 kg;;12467;12467.0;https://www.unimarc.cl/choclillo-vacuno-vacio-kg/p
14814;unimarc;Asiento vacuno al vacío 1.4 Kg;Argentina Uruguay;;Kg;mass;1.4 kg;;23506;23506.0;https://www.unimarc.cl/asiento-vacuno-categoria-v-argentina-vac-1-kg/p
14815;unimarc;Posta rosada vacuno al vacío 1.6 Kg;Argentina Uruguay;;Kg;mass;1.6 kg;;21424;21424.0;https://www.unimarc.cl/posta-rosada-vco-arg-kg/p
14816;unimarc;Asiento vacuno al vacío 1.4 Kg;Brasil Paraguay;;Kg;mass;1.4 kg;;20426;20426.0;https://www.unimarc.cl/asiento-vacuno-porc-kg/p
14817;unimarc;Posta negra vacuno al vacío 1.8 Kg;Brasil Paraguay;;Kg;mass;1.8 kg;;20682;20682.0;https://www.unimarc.cl/posta-negra-vac-porc-kg/p
14818;unimarc;Posta negra vacuno Nacional al vacío 1.8 Kg;Nacional;;Kg;mass;1.8 kg;;23742;23742.0;https://www.unimarc.cl/posta-negra-vacuno-nacional-vac-o-kg/p
14819;unimarc;Osobuco de vacuno Fundo Sur congelado 1 Kg;Fundo Sur;;Kg;mass;1 un;;10990;10990.0;https://www.unimarc.cl/osobuco-de-vacuno-cong-fundo-sur-1-kg/p
14820;unimarc;Plateada vacuno Argentina al vacío 1.6 Kg;Argentina Uruguay;;Kg;mass;1.6 kg;;20944;20944.0;https://www.unimarc.cl/plateada-vacio-arg-kg/p
14821;unimarc;Entraña vacuno Importado al vacío 1.8 Kg;Brasil Paraguay;;Kg;mass;1.8 kg;;34182;34182.0;https://www.unimarc.cl/entrana-vacuno-vacio-kg/p
14822;unimarc;Posta negra vacuno Argentina al vacío 2.5 Kg;Argentina Uruguay;;Kg;mass;2.5 kg;;32975;32975.0;https://www.unimarc.cl/posta-negra-vco-arg-kg/p
14823;unimarc;Posta rosada vacuno al vacío 1.6 Kg;Brasil Paraguay;;Kg;mass;1.6 kg;;18704;18704.0;https://www.unimarc.cl/posta-rosada-vacuno-porc-kg/p
14824;unimarc;Tapapecho vacuno Nacional al vacío 1.8 Kg;Nacional;;Kg;mass;1.8 kg;;16722;16722.0;https://www.unimarc.cl/tapapech-vac-nac-vco-kg/p
14825;unimarc;Tapapecho vacuno al vacío 2.7 Kg;Argentina Uruguay;;Kg;mass;2.7 kg;;24813;24813.0;https://www.unimarc.cl/tapapecho-vco-arg-kg/p
14826;unimarc;Pollo ganso vacuno al vacío 2.5 Kg;Argentina Uruguay;;Kg;mass;2.5 kg;;34225;34225.0;https://www.unimarc.cl/pollo-ganso-vacuno-cat-v-argentina-vac-1kg/p
14827;unimarc;Palanca vacuno Importado al vacío 1.1 Kg;Brasil Paraguay;;Kg;mass;1.1 kg;;16379;16379.0;https://www.unimarc.cl/palanca-vacuno-vacio-kg/p
14828;unimarc;Posta rosada vacuno Nacional al vacío 1.6 Kg;Nacional;;Kg;mass;1.6 kg;;21424;21424.0;https://www.unimarc.cl/posta-rosada-vac-nac-vco-kg/p
14829;unimarc;Pollo ganso vacuno Importado al vacío 2.5 Kg;Brasil Paraguay;;Kg;mass;2.5 kg;;30475;30475.0;https://www.unimarc.cl/pollo-de-ganso-vacu-vac-kg/p
14830;unimarc;Plateada vacuno Importado al vacío 3.1 Kg Plateada vacuno Importado al vacío 1.6 Kg;Brasil Paraguay;;Kg;mass;1.6 kg;;18224;18224.0;https://www.unimarc.cl/plateada-vacuno-vacio-kg/p
14831;unimarc;Asiento Vacuno Nacional al vacío 2.0 Kg Asiento Vacuno Nacional al vacío 1.4 Kg;Nacional;;Kg;mass;1.4 kg;;22946;22946.0;https://www.unimarc.cl/asiento-vac-nac-vco-kg/p
14832;unimarc;Tiritas de vacuno Fundo Sur congelado 500 g;Fundo Sur;;Kg;mass;1 un;;6590;6590.0;https://www.unimarc.cl/tiritas-de-vacuno-cong-fundo-sur-500-gr/p
14833;unimarc;Choclillo vacuno Nacional al vacío 1.3 Kg;Nacional;;Kg;mass;1.3 kg;;14287;14287.0;https://www.unimarc.cl/choclilo-vac-nac-vco-kg/p
14834;unimarc;Tapapecho vacuno al vacío 2.2 Kg;Brasil Paraguay;;Kg;mass;2.2 kg;;20218;20218.0;https://www.unimarc.cl/tapapecho-vacuno-porc-kg/p
14835;unimarc;Plateada vacuno Nacional al vacío 3.3 Kg;Nacional;;Kg;mass;3.3 kg;;39567;39567.0;https://www.unimarc.cl/plateada-vac-nac-vco-kg/p
14836;unimarc;Pollo ganso vacuno Nacional al vacío 2.5 Kg;Nacional;;Kg;mass;2.5 kg;;34225;34225.0;https://www.unimarc.cl/pollo-ganso-vac-nac-vco-kg/p
14837;unimarc;Entraña vacuno Nacional al vacío 1.8 Kg;Nacional;;Kg;mass;1.8 kg;;39942;39942.0;https://www.unimarc.cl/entrana-vac-nac-vco-kg/p
14838;unimarc;Entrañita picoteo Usa Swift al vacío 500 g;Swift;;Kg;mass;500 g;;10495;10495.0;https://www.unimarc.cl/entranita-picoteo-usa-ref-vac-kg/p
14839;unimarc;Filete vacuno Friboi Black Angus al vacío 2.5 Kg;Friboi Black;;Kg;mass;2.5 kg;;74225;74225.0;https://www.unimarc.cl/filete-friboi-black-vacio-kg/p
14840;unimarc;Filete vacuno angus Azul Natural Beef al vacío 2.5 Kg;Anb;;Kg;mass;2.5 kg;;74225;74225.0;https://www.unimarc.cl/filete-premium-vacio-kg/p
14841;unimarc;Lomo vetado vacuno Friboi Black Angus al vacío 1.4 Kg;Friboi Black;;Kg;mass;1.4 kg;;35546;35546.0;https://www.unimarc.cl/lomo-vetado-friboi-black-vacio-kg/p
14842;unimarc;Lomo vetado vacuno Wagyu Beef al vacío 2 Kg;Wagyu Beef;;Kg;mass;2 kg;;89780;89780.0;https://www.unimarc.cl/lomo-vetado-vacuno-wagyu-nacional-al-vacio-2-kg/p
14843;unimarc;Lomo liso vacuno angus Azul Natural Beef al vacío 1.5 Kg;Anb;;Kg;mass;1.5 kg;;32085;32085.0;https://www.unimarc.cl/lomo-liso-vacuno-azul-natural-beef-premium-al-vacio-2-3-kg/p
14844;unimarc;Entraña vacuno Blue Ribbon al vacío 1.1 Kg;Blue Ribbon;;Kg;mass;1.1 kg;;33429;33429.0;https://www.unimarc.cl/entrana-vac-vcio-canadian-diamond-kg/p
14845;unimarc;Lomo vetado vacuno angus Azul Natural Beef al vacío 1.5 Kg;Anb;;Kg;mass;1.5 kg;;35685;35685.0;https://www.unimarc.cl/lomo-vetado-premium-vacio-kg/p
14846;unimarc;Asado americano vacuno Friboi Black Angus al vacío 1.8 Kg;Friboi Black;;Kg;mass;1.8 kg;;26982;26982.0;https://www.unimarc.cl/huachalomo-sobrec-f-black-vacio-kg/p
14847;unimarc;Tapabarriga vacuno Friboi Black Angus al vacío 1.9 Kg;Friboi Black;;Kg;mass;1.9 kg;;37031;37031.0;https://www.unimarc.cl/tapabarriga-friboi-black-vacio-kg/p
14848;unimarc;Punta ganso vacuno angus Azul Natural Beef al vacío 2.0 Kg;Anb;;Kg;mass;2 kg;;50980;50980.0;https://www.unimarc.cl/punta-ganso-prem-gg-vac-cat-v-kg/p
14849;unimarc;Asado americano vacuno Wagyu (sobrecostilla/huachalomo) nacional al vacío 1.6 Kg;Wagyu Beef;;Kg;mass;1.6 kg;;23984;23984.0;https://www.unimarc.cl/asado-americano-vacuno-wagyu-sobrecostilla-huachalomo-nacional-al-vacio-2-2-kg/p
14850;unimarc;Asado americano vacuno USA al vacío 800 g;Swift;;Kg;mass;800 g;;11992;11992.0;https://www.unimarc.cl/asado-americano-usa-ref-vac-vacio-kg/p
14851;unimarc;Palanca vacuno Friboi Black Angus al vacío 700 g;Friboi Black;;Kg;mass;700 g;;14623;14623.0;https://www.unimarc.cl/palanca-friboi-black-vacio-kg/p
14852;unimarc;Lomo liso vacuno Friboi Black Angus al vacío 1.7 Kg;Friboi Black;;Kg;mass;1.7 kg;;36363;36363.0;https://www.unimarc.cl/lomo-liso-friboi-black-vacio-kg/p
14853;unimarc;Posta rosada vacuno angus Azul Natural Beef al vacío 1.3 Kg;Anb;;Kg;mass;1.3 kg;;20137;20137.0;https://www.unimarc.cl/posta-rosada-vco-argentina-anb-kg/p
14854;unimarc;Asiento bombom vacuno Friboi Black Angus al vacío 1.4 Kg;Friboi Black;;Kg;mass;1.4 kg;;28546;28546.0;https://www.unimarc.cl/asiento-bombom-vac-vco-friboi-black-kg/p
14855;unimarc;Filete vacuno Bagual Negro al vacío 2.1 Kg;Bagual Negro;;Kg;mass;2.1 kg;;67389;67389.0;https://www.unimarc.cl/filete-porc-vac-b-n-cat-v-kg/p
14856;unimarc;Arrachera vacuno Blue Ribbon al vacío 2 Kg;Blue Ribbon;;Kg;mass;2 kg;;51180;51180.0;https://www.unimarc.cl/arrachera-vac-vcio-canadian-diamond-kg/p
14857;unimarc;Tapabarriga centro vacuno Wagyu Beef al vacío 1.2 Kg;Wagyu Beef;;Kg;mass;1.2 kg;;30708;30708.0;https://www.unimarc.cl/tapabarri-cent-wagyu-kg-2/p
14858;unimarc;Asado de tira sin hueso vacuno Friboi Black Angus al vacío 1.2 Kg;Friboi Black;;Kg;mass;1.2 kg;;24948;24948.0;https://www.unimarc.cl/costilla-delantera-friboi-black-vacio-kg/p
14859;unimarc;Entrecot trozado vacuno (filete y lomo liso) premium al vacío  600 g;Osorno;;Kg;mass;600 g;;13614;13614.0;https://www.unimarc.cl/entrecot-trozado-filete-lomo-liso-kg/p
14860;unimarc;Posta rosada vacuno Friboi Black Angus al vacío 2.2 Kg;Friboi Black;;Kg;mass;2.2 kg;;28358;28358.0;https://www.unimarc.cl/posta-rosada-friboi-black-vacio-kg/p
14861;unimarc;Ganso vacuno Friboi Black Angus al vacío 1.9 Kg;Friboi Black;;Kg;mass;1.9 kg;;24491;24491.0;https://www.unimarc.cl/ganso-friboi-black-vacio-kg/p
14862;unimarc;Asado de tira vacuno Swift Beef criollo 800 g;Swift Beef;;Kg;mass;800 g;;15592;15592.0;https://www.unimarc.cl/asado-de-tira-criollo-kg/p
14863;unimarc;Posta paleta vacuno Friboi Black Angus al vacío 1.5 Kg;Friboi Black;;Kg;mass;1.5 kg;;18885;18885.0;https://www.unimarc.cl/posta-paleta-friboi-black-vacio-kg/p
14864;unimarc;Entraña vacuno Friboi Black Angus al vacío 1.0 Kg;Friboi Black;;Kg;mass;1 kg;;26590;26590.0;https://www.unimarc.cl/entrana-friboi-black-vacio-kg/p
14865;unimarc;Entraña vacuno Friboi Black Angus prime congelada 1 Kg;Friboi Black;;Kg;mass;1 kg;;22990;22990.0;https://www.unimarc.cl/entrana-vac-cong-black-prime-kg/p
14866;unimarc;Punta picana vacuno Friboi Black Angus al vacío 1.3 Kg;Friboi Black;;Kg;mass;1.3 kg;;29497;29497.0;https://www.unimarc.cl/punta-picana-vac-vco-friboi-black-kg/p
14867;unimarc;Flat iron vacuno Friboi Black Angus al vacío 1.5 Kg;Friboi Black;;Kg;mass;1.5 kg;;35685;35685.0;https://www.unimarc.cl/punta-paleta-friboi-black-vacio-kg/p
14868;unimarc;Palanca vacuno Blue Ribbon al vacío 1.2 Kg;Blue Ribbon;;Kg;mass;1.2 kg;;35748;35748.0;https://www.unimarc.cl/palanca-al-vacio-canadian-diamond-kg/p
14869;unimarc;Asado de tira vacuno Swift Beef banderita 1.1 Kg;Swift Beef;;Kg;mass;1.1 kg;;22869;22869.0;https://www.unimarc.cl/asado-de-tira-banderita-kg/p
14870;unimarc;Plateada vacuno Wagyu Beef al vacío 1.6 Kg;Wagyu Beef;;Kg;mass;1.6 kg;;25584;25584.0;https://www.unimarc.cl/plateada-vacuno-wagyu-nacional-granel-aprox-1-kg/p
14871;unimarc;Punta de ganso vacuno al vacío Blue Ribbon 1.8 Kg;Blue Ribbon;;Kg;mass;1.8 kg;;45882;45882.0;https://www.unimarc.cl/punta-de-ganso-vac-vcio-can-diam-kg/p
14872;unimarc;Punta de picana vacuno Blue Ribbon al vacío 2 Kg;Blue Ribbon;;Kg;mass;2 kg;;48180;48180.0;https://www.unimarc.cl/punta-de-picana-vacio-cana-diam-kg/p
14873;unimarc;Entraña vacuno angus Azul Natural Beef al vacío 1.1 Kg;Anb;;Kg;mass;1.1 kg;;32109;32109.0;https://www.unimarc.cl/entrana-premium-vac-kg/p
14874;unimarc;Asado carnicero vacuno angus Azul Natural Beef al vacío 1.5 Kg;Anb;;Kg;mass;1.5 kg;;22485;22485.0;https://www.unimarc.cl/asado-del-carnicero-vco-arg-anb-kg/p
14875;unimarc;Tomahawk lomo vetado con hueso premium al vacío 1.0 Kg;Osorno;;Kg;mass;1 kg;;23090;23090.0;https://www.unimarc.cl/tomahawk-lomo-vetado-con-hueso-kg/p
14876;unimarc;Choclillo vacuno Friboi Black Angus al vacío 1.6 Kg;Friboi Black;;Kg;mass;1.6 kg;;21424;21424.0;https://www.unimarc.cl/choclillo-friboi-black-vacio-kg/p
14877;unimarc;Lomo liso vacuno Wagyu Beef al vacío 1.0 Kg;Wagyu Beef;;Kg;mass;1 kg;;44890;44890.0;https://www.unimarc.cl/lomo-liso-wagyu-kg-3/p
14878;unimarc;Tapapecho vacuno angus Azul Natural Beef al vacío 1.2 Kg;Anb;;Kg;mass;1.2 kg;;15468;15468.0;https://www.unimarc.cl/tapapecho-vco-argentina-anb-kg/p
14879;unimarc;Palanca vacuno angus Azul Natural Beef al vacío 1.1 Kg;Anb;;Kg;mass;1.1 kg;;24519;24519.0;https://www.unimarc.cl/palanca-premium-vacio-kg/p
14880;unimarc;Pollo ganso vacuno Friboi Black Angus al vacío 1.4 Kg;Friboi Black;;Kg;mass;1.4 kg;;23926;23926.0;https://www.unimarc.cl/pollo-ganso-friboi-black-vacio-kg/p
14881;unimarc;Entraña vacuno Bagual Negro al vacío 600 g;Bagual Negro;;Kg;mass;600 g;;15954;15954.0;https://www.unimarc.cl/entrana-porc-vac-b-n-cat-v-kg/p
14882;unimarc;Punta paleta vacuno angus Azul natural Beef al vacío 1.3 Kg Punta paleta vacuno angus Azul natural Beef al vacío 2.1 Kg;Anb;;Kg;mass;1.3 kg;;28327;28327.0;https://www.unimarc.cl/punta-paleta-premium-vacio-kg/p
14883;unimarc;Asiento baby beef vacuno Friboi Black Angus al vacío 1.7 Kg;Friboi Black;;Kg;mass;1.7 kg;;34663;34663.0;https://www.unimarc.cl/asiento-baby-beef-vac-vco-friboiblack-kg/p
14884;unimarc;Lomo vetado vacuno Bagual Negro al vacío 1.1 Kg;Bagual Negro;;Kg;mass;1.1 kg;;31779;31779.0;https://www.unimarc.cl/lomo-vetado-porc-vac-b-n-cat-v-kg/p
14885;unimarc;Flat iron vacuno Blue Ribbon al vacío 1.1 Kg;Blue Ribbon;;Kg;mass;1.1 kg;;30569;30569.0;https://www.unimarc.cl/flat-iron-vac-vcio-can-diam-kg/p
