cba_name;formato_objetivo;supermarket;sku;name;brand;price_num;list_price_num;fallback_price_num;discount_price_num;unit;net_content;unit_family;size_std;price_per_unit_web;price_per_unit_list_web;price_per_std_unit_calc;category_std;subcategory;last_category;premium_score;detail_url
Paté;premium;unimarc;89269;Paté de campo Fundo Río Alegre 125 g;Fundo Rio Alegre;730.0;730.0;730.0;;Kg;1 un;mass;125.0;;;5.84;;Fiambres y embutidos;Paté;6.0;https://www.unimarc.cl/pate-de-campo-fundo-rio-alegre-125-gr/p
Paté;premium;unimarc;384;Paté de ternera San Jorge 125 g;San Jorge;790.0;790.0;790.0;;Kg;1 un;mass;125.0;;;6.32;;Fiambres y embutidos;Paté;6.0;https://www.unimarc.cl/pate-de-ternera-san-jorge-125-g/p
Paté;premium;unimarc;13361;Paté Receta del Abuelo ternera 125 g;Receta Del Abuelo;1050.0;1050.0;890.0;8900.0;Kg;1 un;mass;125.0;;;8.4;;Fiambres y embutidos;Paté;6.0;https://www.unimarc.cl/pate-ternera-receta-del-abuelo-125-grs/p
Paté;premium;unimarc;13353;Paté de campo Receta del Abuelo 125 g;Receta Del Abuelo;1150.0;1150.0;1150.0;;Kg;1 un;mass;125.0;;;9.2;;Fiambres y embutidos;Paté;6.0;https://www.unimarc.cl/pate-de-campo-receta-del-abuelo-125-gr/p
Paté;premium;unimarc;58858;Paté Receta del Abuelo teewurst 125 g;Receta Del Abuelo;1150.0;1150.0;1150.0;;Kg;1 un;mass;125.0;;;9.2;;Fiambres y embutidos;Paté;6.0;https://www.unimarc.cl/pate-teewurst-receta-del-abuelo-125-gr/p
Paté;premium;unimarc;10880;Paté de cerdo Llanquihue 125 g;Llanquihue;1490.0;1490.0;1220.0;12200.0;Kg;1 un;mass;125.0;;;11.92;;Fiambres y embutidos;Paté;6.0;https://www.unimarc.cl/pate-de-cerdo-llanquihue-125-gr/p
Paté;premium;unimarc;250;Paté de ternera La Preferida 160 g;La Preferida;1490.0;1490.0;1490.0;;Kg;1 un;mass;160.0;;;9.3125;;Fiambres y embutidos;Paté;6.0;https://www.unimarc.cl/pate-de-ternera-la-preferida-160-g/p
Paté;premium;unimarc;13181;Pate ternera Castillo lata 100 g;Conservas Castillo;1790.0;1790.0;1790.0;;Kg;1 un;mass;100.0;;;17.9;;Fiambres y embutidos;Paté;6.0;https://www.unimarc.cl/pate-ternera-castillo-100-gr/p
Paté;premium;unimarc;15553;Paté La Piara pechuga de pollo pote 115 g;La Piara;2590.0;2590.0;2590.0;;Kg;1 un;mass;115.0;;;22.52173913043478;;Fiambres y embutidos;Paté;6.0;https://www.unimarc.cl/pate-pechuga-de-pollo-la-piara-115-gr/p
Pechuga de pollo;premium;jumbo;88661;Pechuga de Pollo Deshuesada Ariztía Sin Piel 850 g;Ariztía;7690.0;7690.0;6390.0;;;;mass;850.0;;;9.047058823529412;;;Filetes y Pechuga de Pollo;17.05;https://www.jumbo.cl/pechuga-deshuesada-de-pollo-sin-piel-850-g/p
Pechuga de pollo;premium;jumbo;240;Pechuga Deshuesada 850 g;Super Pollo;7990.0;7990.0;6790.0;;;;mass;850.0;;;9.4;;;Filetes y Pechuga de Pollo;17.05;https://www.jumbo.cl/pechuga-deshuesada-de-pollo-super-pollo-1-kg-aprox-bandeja/p
Pechuga de pollo;premium;jumbo;11180;Filetillos de Pechuga de Pollo Ariztía 830 g;Ariztía;7690.0;7690.0;6390.0;;;;mass;830.0;;;9.265060240963855;;;Filetes y Pechuga de Pollo;16.990000000000002;https://www.jumbo.cl/filetillos-de-pechuga-de-pollo-ariztia-830-g/p
Pechuga de pollo;premium;jumbo;23970;Pechuga de Pollo Deshuesada Sin Piel Al Natural Super Pollo 780 g;Super Pollo;7990.0;7990.0;7990.0;;;;mass;780.0;;;10.243589743589743;;;Filetes y Pechuga de Pollo;16.84;https://www.jumbo.cl/pechuga-de-pollo-deshuesada-sin-piel-al-natural-super-pollo-780-g/p
Pechuga de pollo;premium;jumbo;157581;Pechuga de Pollo Deshuesada 750 g;Super Pollo;7590.0;7590.0;6490.0;;;;mass;750.0;;;10.12;;;Filetes y Pechuga de Pollo;16.75;https://www.jumbo.cl/pechuga-desh-pollo-iqf-super-750g-2050884/p
Pechuga de pollo;premium;jumbo;11187;Filetitos de Pechuga Congelado 700 g;Super Pollo;7590.0;7590.0;6490.0;;;;mass;700.0;;;10.842857142857143;;;Filetes y Pechuga de Pollo;16.6;https://www.jumbo.cl/filetitos-de-pechuga-super-pollo-congelado-700-g/p
Pechuga de pollo;premium;jumbo;11181;Tiritas de Pechuga Super Pollo Congelado 700 g;Super Pollo;7590.0;7590.0;6490.0;;;;mass;700.0;;;10.842857142857143;;;Filetes y Pechuga de Pollo;16.6;https://www.jumbo.cl/tiritas-de-pechuga-super-pollo-congelado-700-g/p
Pechuga de pollo;premium;jumbo;41157;Pechuga de Pollo Deshuesada Ariztía 700 g;Ariztía;7790.0;7790.0;6290.0;;;;mass;700.0;;;11.128571428571428;;;Filetes y Pechuga de Pollo;16.6;https://www.jumbo.cl/pechuga-deshuesada-de-pollo-ariztia-700-g/p
Pechuga de pollo;premium;jumbo;90607;Pechuga Deshuesada Natural 700 g;Super Pollo;7990.0;7990.0;7990.0;;;;mass;700.0;;;11.414285714285715;;;Filetes y Pechuga de Pollo;16.6;https://www.jumbo.cl/pechuga-deshuesada-natural-700-g/p
Pechuga de pollo;premium;jumbo;57294;Bistec de Pechuga Deshuesada 530 g;Super Pollo;5190.0;5190.0;5190.0;;;;mass;530.0;;;9.79245283018868;;;Filetes y Pechuga de Pollo;16.09;https://www.jumbo.cl/bistec-de-pechuga-pollo-super-530-gr-pet/p
Pechuga de pollo;premium;jumbo;150227;Pechuga Deshuesada de Pollo 500 g;Ariztía;4890.0;4890.0;4890.0;;;;mass;500.0;;;9.78;;;Filetes y Pechuga de Pollo;16.0;https://www.jumbo.cl/pechuga-deshuesada-de-pollo-500-g-1667235/p
Pechuga de pollo;premium;jumbo;82308;Pechuga de Pollo Deshuesada Sin Marinar 800 g;Cuisine & Co;9290.0;9290.0;9290.0;;;;mass;800.0;;;11.6125;;;Filetes y Pechuga de Pollo;12.9;https://www.jumbo.cl/pechuga-deshuesada-de-pollo-800-g-cuisine-and-co-1801136/p
Pechuga de pollo;premium;lider;dom_24;Pollo Pechuga Congelada, 1 kg;;5990.0;5990.0;800.0;;;;mass;1000.0;;;5.99;;Pollo > Pechuga y Filetitos de Pollo;;13.5;https://super.lider.cl/ip/pollo/00789151555199
Pechuga de pollo;premium;lider;dom_3;Pollo Pechuga Deshuesada Envasada, 850 g;;7190.0;7190.0;1500.0;;;;mass;850.0;;;8.458823529411765;;Pollo > Pechuga y Filetitos de Pollo;;13.05;https://super.lider.cl/ip/pollo/00780411500173
Pechuga de pollo;premium;lider;dom_1;Pollo Pechuga Deshuesada Envasada, 850 g;;7290.0;7290.0;1500.0;;;;mass;850.0;;;8.576470588235294;;Pollo > Pechuga y Filetitos de Pollo;;13.05;https://super.lider.cl/ip/pollo/00780961172061
Pechuga de pollo;premium;lider;dom_11;Pollo Pechuga Deshuesada Sin Marinar Envasada, 780 g;;7490.0;7490.0;1200.0;;;;mass;780.0;;;9.602564102564102;;Pollo > Pechuga y Filetitos de Pollo;;12.84;https://super.lider.cl/ip/pollo/00780961172066
Pechuga de pollo;premium;lider;dom_9;Pollo Pechuga Deshuesada Congelada, 750 g;;7320.0;7320.0;200.0;;;;mass;750.0;;;9.76;;Pollo > Pechuga y Filetitos de Pollo;;12.75;https://super.lider.cl/ip/pollo/00780961172203
Pechuga de pollo;premium;lider;dom_10;Pollo En Tiritas de Pechuga Congelado, 700 g;;7390.0;7390.0;5000.0;;;;mass;700.0;;;10.557142857142857;;Pollo > Pechuga y Filetitos de Pollo;;12.6;https://super.lider.cl/ip/pollo/00780961171099
Pechuga de pollo;premium;lider;dom_33;Pollo Pechuga Deshuesada Congelada, 700 g;;7414.0;7414.0;2000.0;;;;mass;700.0;;;10.59142857142857;;Pollo > Pechuga y Filetitos de Pollo;;12.6;https://super.lider.cl/ip/pollo/00780874950114
Pechuga de pollo;premium;lider;dom_5;Pollo Pechuga Deshuesada Congelada, 700 g;;7414.0;7414.0;2000.0;;;;mass;700.0;;;10.59142857142857;;Pollo > Pollo sin Marinar;;12.6;https://super.lider.cl/ip/pollo/00780874950114
Pechuga de pollo;premium;lider;dom_2;Pollo Pechuga Deshuesada Sin Marinar Congelada, 700 g;;7843.0;7843.0;1900.0;;;;mass;700.0;;;11.204285714285714;;Pollo > Pollo sin Marinar;;12.6;https://super.lider.cl/ip/pollo/00780961171848
Pechuga de pollo;premium;lider;dom_1;Pollo Filetito De Pechuga Sin Marinar Congelada, 700 g;;8414.0;8414.0;1500.0;;;;mass;700.0;;;12.02;;Pollo > Pollo sin Marinar;;12.6;https://super.lider.cl/ip/pollo/00780961171849
Pechuga de pollo;premium;lider;dom_42;Pollo Pechuga Filetito Congelado, 650 g;;7692.0;7692.0;2190.0;;;;mass;650.0;;;11.833846153846153;;Pollo > Pechuga y Filetitos de Pollo;;12.45;https://super.lider.cl/ip/pollo/00780874950115
Pechuga de pollo;premium;lider;dom_15;Pollo Pechuga Filetito Congelado, 650 g;;7692.0;7692.0;2190.0;;;;mass;650.0;;;11.833846153846153;;Pollo > Subproductos y Otros;;12.45;https://super.lider.cl/ip/pollo/00780874950115
Pechuga de pollo;premium;unimarc;367;Pechuga entera de pollo Super Pollo granel 900 g;Super Pollo;4761.0;4761.0;4761.0;;Kg;900 g;mass;900.0;;;5.29;;Pollo;Pechugas y filetitos;18.7;https://www.unimarc.cl/pechuga-entera-super-pollo-granel-1-a-2-kg/p
Pechuga de pollo;premium;unimarc;91103;Pechuga entera de pollo Ariztía granel 900 g;Ariztia;4761.0;4761.0;4761.0;;Kg;900 g;mass;900.0;;;5.29;;Pollo;Pechugas y filetitos;18.7;https://www.unimarc.cl/pechuga-entera-de-pollo-ariztia-kg-2/p
Pechuga de pollo;premium;unimarc;6311;Pechuga de pollo deshuesada Ariztía bandeja 850 g;Ariztia;7550.0;7550.0;7550.0;;Kg;1 un;mass;850.0;;;8.882352941176471;;Pollo;Pechugas y filetitos;18.55;https://www.unimarc.cl/pechuga-pollo-s-hp-ariztia-900-grs/p
Pechuga de pollo;premium;unimarc;9973;Pechuga de pollo deshuesada Super Pollo 850 g;Super Pollo;7750.0;7750.0;7750.0;;Kg;1 un;mass;850.0;;;9.117647058823529;;Pollo;Pechugas y filetitos;18.55;https://www.unimarc.cl/pechuga-deshuesada-super-pollo-850-g/p
Pechuga de pollo;premium;unimarc;1663;Pechuga deshuesada de pollo Super Pollo 780 g;Super Pollo;7990.0;7990.0;7990.0;;Kg;1 un;mass;780.0;;;10.243589743589743;;Pollo;Pechugas y filetitos;18.34;https://www.unimarc.cl/pechuga-deshuesada-natural-s-pollo-780g/p
Pechuga de pollo;premium;unimarc;93425;Pechuga deshuesado Super Pollo congelado 750 gr;Super Pollo;6390.0;6390.0;6390.0;;Kg;1 un;mass;750.0;;;8.52;;Pollo;Pechugas y filetitos;18.25;https://www.unimarc.cl/pechuga-desh-cong-super-pollo-750gr/p
Pechuga de pollo;premium;unimarc;1197;Filetitos de pechuga de pollo Super Pollo congelado 700 g;Super Pollo;6990.0;6990.0;6990.0;;Kg;1 un;mass;700.0;;;9.985714285714286;;Pollo;Pechugas y filetitos;18.1;https://www.unimarc.cl/filetito-de-pollo-pechuga-cong-super-pollo700g/p
Pechuga de pollo;premium;unimarc;1651;Tiritas de pechuga de pollo Super Pollo congelado 700 g;Super Pollo;7590.0;7590.0;5990.0;59900.0;Kg;1 un;mass;700.0;;;10.842857142857143;;Pollo;Pechugas y filetitos;18.1;https://www.unimarc.cl/tiritas-de-pollo-pechuga-iqf-super-pollo-700-g/p
Pechuga de pollo;premium;unimarc;9961;Pechuga deshuesada de pollo Ariztía congelado 700 g;Ariztia;7790.0;7790.0;7790.0;;Kg;1 un;mass;700.0;;;11.128571428571428;;Pollo;Pechugas y filetitos;18.1;https://www.unimarc.cl/pechuga-deshuesada-de-pollo-ariztia-700-g/p
Pechuga de pollo;premium;unimarc;73203;Pechuga de pollo Super Pollo IQF deshuesada al natural 700 g;Super Pollo;7990.0;7990.0;6000.0;60000.0;Kg;1 un;mass;700.0;;;11.414285714285715;;Pollo;Pechugas y filetitos;18.1;https://www.unimarc.cl/pechuga-desh-iqf-al-natural-700-gr/p
Pechuga de pollo;premium;unimarc;73204;Filetitos de pechuga de pollo Super Pollo deshuesado al natural 700 g;Super Pollo;7990.0;7990.0;6000.0;60000.0;Kg;1 un;mass;700.0;;;11.414285714285715;;Pollo;Pechugas y filetitos;18.1;https://www.unimarc.cl/filete-iqf-al-natural-700-gr/p
Pechuga de pollo;premium;unimarc;9868;Pechuga de pollo deshuesada Super Pollo granel 600 g;Super Pollo;4134.0;4134.0;4134.0;;Kg;600 g;mass;600.0;;;6.89;;Pollo;Pechugas y filetitos;17.8;https://www.unimarc.cl/pechuga-pollo-sin-hueso-super-pollo-kg/p
Trutro de pollo;premium;jumbo;10332;Trutro Entero 850 g Aprox.;Super Pollo;4242.0;4242.0;4242.0;;;;mass;850.0;;;4.990588235294117;;;Alitas y Trutros de Pollo;15.05;https://www.jumbo.cl/trutro-entero-super-pollo-bandeja-850-g-aprox/p
Trutro de pollo;premium;jumbo;59992;Trutro Largo con Piel Super Pollo 800 g;Super Pollo;4390.0;4390.0;4390.0;;;;mass;800.0;;;5.4875;;;Alitas y Trutros de Pollo;14.9;https://www.jumbo.cl/trutro-largo-de-pollo-super-pollo-con-piel-800-g-congelado/p
Trutro de pollo;premium;jumbo;84720;Trutro Largo Pollo 730 g;Super Pollo;4790.0;4790.0;4790.0;;;;mass;730.0;;;6.561643835616438;;;Alitas y Trutros de Pollo;14.69;https://www.jumbo.cl/trutro-largo-pollo-730-g/p
Trutro de pollo;premium;jumbo;84719;Trutro Corto Pollo 700 g;Super Pollo;4790.0;4790.0;4790.0;;;;mass;700.0;;;6.8428571428571425;;;Alitas y Trutros de Pollo;14.6;https://www.jumbo.cl/trutro-corto-pollo-700-g/p
Trutro de pollo;premium;jumbo;82330;Trutro Largo de Pollo Sin Marinar 1 kg;Cuisine & Co;6890.0;6890.0;6890.0;;;;mass;1000.0;;;6.89;;;Alitas y Trutros de Pollo;11.5;https://www.jumbo.cl/trutro-largo-de-pollo-1-kg-cuisine-and-co-1801135/p
Trutro de pollo;premium;jumbo;82329;Trutro Corto de Pollo Sin Marinar 1 kg;Cuisine & Co;6890.0;6890.0;6890.0;;;;mass;1000.0;;;6.89;;;Alitas y Trutros de Pollo;11.5;https://www.jumbo.cl/trutro-corto-de-pollo-1-kg-cuisine-and-co-1801134/p
Trutro de pollo;premium;jumbo;11267;Trutro Corto de Pollo Asado 1 kg;Cuisine & Co;8390.0;8390.0;8390.0;;;;mass;1000.0;;;8.39;;;Alitas y Trutros de Pollo;11.5;https://www.jumbo.cl/trutro-corto-de-pollo-asado-jumbo-ready-1-kg/p
Trutro de pollo;premium;lider;dom_32;Pollo Trutro Corto Sin Marinar Envasado, 1 kg;;3990.0;3990.0;200.0;;;;mass;1000.0;;;3.99;;Pollo > Trutro de Pollo;;11.5;https://super.lider.cl/ip/pollo/00789151555261
Trutro de pollo;premium;lider;dom_8;Pollo Trutro Largo Congelado, 1 kg;;3990.0;3990.0;200.0;;;;mass;1000.0;;;3.99;;Pollo > Pollo Entero;;11.5;https://super.lider.cl/ip/pollo/00789151555256
Trutro de pollo;premium;lider;dom_39;Pollo Trutro Ala Congelado, 1 kg;;4290.0;4290.0;700.0;;;;mass;1000.0;;;4.29;;Pollo > Trutro de Pollo;;11.5;https://super.lider.cl/ip/pollo/00789490422287
Trutro de pollo;premium;lider;dom_6;Pollo Trutro Ala Congelado, 1 kg;;4290.0;4290.0;700.0;;;;mass;1000.0;;;4.29;;Pollo > Pollo sin Marinar;;11.5;https://super.lider.cl/ip/pollo/00789490422287
Trutro de pollo;premium;lider;dom_7;Pollo Trutro Corto Congelado, 800 g;;3750.0;3750.0;390.0;;;;mass;800.0;;;4.6875;;Pollo > Trutro de Pollo;;10.9;https://super.lider.cl/ip/pollo/00780961170978
Trutro de pollo;premium;lider;dom_26;Pollo Trutro Largo Congelado, 800 g;;3750.0;3750.0;390.0;;;;mass;800.0;;;4.6875;;Pollo > Trutro de Pollo;;10.9;https://super.lider.cl/ip/pollo/00780961170980
Trutro de pollo;premium;lider;dom_5;Pollo Trutro Largo Congelado, 800 g;;3750.0;3750.0;390.0;;;;mass;800.0;;;4.6875;;Pollo > Pollo Entero;;10.9;https://super.lider.cl/ip/pollo/00780961170980
Trutro de pollo;premium;lider;dom_38;Pollo Trutro Corto, 800 g;;3890.0;3890.0;890.0;;;;mass;800.0;;;4.8625;;Pollo > Trutro de Pollo;;10.9;https://super.lider.cl/ip/pollo/00780874950137
Trutro de pollo;premium;lider;dom_37;Pollo Trutro Entero Deshuesado Chimuchurri Envasado, 750 g;;5320.0;5320.0;1300.0;;;;mass;750.0;;;7.093333333333334;;Pollo > Trutro de Pollo;;10.75;https://super.lider.cl/ip/pollo/00780961171990
Trutro de pollo;premium;lider;dom_6;Pollo Trutro Entero Deshuesado Chimuchurri Envasado, 750 g;;5320.0;5320.0;1300.0;;;;mass;750.0;;;7.093333333333334;;Pollo > Parrilla y Saborizados;;10.75;https://super.lider.cl/ip/pollo/00780961171990
Trutro de pollo;premium;lider;dom_40;Pollo Trutro Entero Deshuesado Orégano Envasado, 750 g;;5390.0;5390.0;3990.0;;;;mass;750.0;;;7.1866666666666665;;Pollo > Trutro de Pollo;;10.75;https://super.lider.cl/ip/pollo/00780961172160
Trutro de pollo;premium;lider;dom_7;Pollo Trutro Entero Deshuesado Orégano Envasado, 750 g;;5390.0;5390.0;3990.0;;;;mass;750.0;;;7.1866666666666665;;Pollo > Parrilla y Saborizados;;10.75;https://super.lider.cl/ip/pollo/00780961172160
Trutro de pollo;premium;unimarc;92363;Trutro cuarto de pollo Ariztía granel 1 Kg;Ariztia;3190.0;3190.0;3190.0;;Kg;1 kg;mass;1000.0;;;3.19;;Pollo;Trutro;17.0;https://www.unimarc.cl/trutro-cuarto-de-pollo-ariztia-kg/p
Trutro de pollo;premium;unimarc;42279;Trutro entero de pollo Super Pollo al vacío 1 Kg;Super Pollo;3990.0;3990.0;3990.0;;Kg;1 kg;mass;1000.0;;;3.99;;Pollo;Trutro;17.0;https://www.unimarc.cl/trutro-vacio-super-pollo-kg/p
Trutro de pollo;premium;unimarc;364;Trutro corto de pollo Ariztía granel bandeja 900 g;Ariztia;4131.0;4131.0;3600.0;36000.0;Kg;900 g;mass;900.0;;;4.59;;Pollo;Trutro;16.7;https://www.unimarc.cl/trutro-pollo-corto-ariztia-bandeja-1-1-kg/p
Trutro de pollo;premium;unimarc;78547;Trutro entero Super Pollo bandeja 850 g Tuto entero Super Pollo bandeja granel 850 g;Super Pollo;3817.0;3817.0;3817.0;;Kg;850 g;mass;850.0;;;4.490588235294117;;Pollo;Trutro;16.55;https://www.unimarc.cl/trutro-entero-fresco-s-pollo-bandeja-kg/p
Trutro de pollo;premium;unimarc;365;Trutro entero de pollo Super Pollo granel 800 g;Super Pollo;3192.0;3192.0;3192.0;;Kg;800 g;mass;800.0;;;3.99;;Pollo;Trutro;16.4;https://www.unimarc.cl/trutro-entero-super-pollo-granel-1-a-2-kg/p
Trutro de pollo;premium;unimarc;88174;Trutro entero de pollo Ariztía granel 800 g;Ariztia;3192.0;3192.0;3192.0;;Kg;800 g;mass;800.0;;;3.99;;Pollo;Trutro;16.4;https://www.unimarc.cl/trutro-entero-pollo-granel-ariztia-kg-2/p
Trutro de pollo;premium;unimarc;1499;Trutro corto de pollo Super Pollo congelado 800 g;Super Pollo;3790.0;3790.0;3790.0;;Kg;1 un;mass;800.0;;;4.7375;;Pollo;Trutro;16.4;https://www.unimarc.cl/trutro-pollo-corto-iqf-super-pollo-3-4-u-800-g/p
Trutro de pollo;premium;unimarc;1500;Trutro largo de pollo Super Pollo congelado 800 g;Super Pollo;3790.0;3790.0;2990.0;29900.0;Kg;1 un;mass;800.0;;;4.7375;;Pollo;Trutro;16.4;https://www.unimarc.cl/trutro-pollo-largo-iqf-super-pollo-4-6-u-800-g/p
Trutro de pollo;premium;unimarc;6421;Alitas trutro de pollo Super Pollo congelado 800 g;Super Pollo;4390.0;4390.0;4390.0;;Kg;1 un;mass;800.0;;;5.4875;;Pollo;Trutro;16.4;https://www.unimarc.cl/trutro-ala-seleccion-super-pollo-800-gr/p
Trutro de pollo;premium;unimarc;92222;Trutro corto y largo deshuesado Super Pollo congelado 750 gr;Super Pollo;4990.0;4990.0;4490.0;44900.0;Kg;1 un;mass;750.0;;;6.653333333333333;;Pollo;Trutro;16.25;https://www.unimarc.cl/tuto-corto-y-largo-desh-superpollo-750gr/p
Trutro de pollo;premium;unimarc;89311;Trutro deshuesado Super Pollo clásico bandeja 750 g;Super Pollo;5990.0;5990.0;5990.0;;Kg;1 un;mass;750.0;;;7.986666666666666;;Pollo;Trutro;16.25;https://www.unimarc.cl/trutro-deshue-clasico-super-pollo-750g/p
Trutro de pollo;premium;unimarc;89310;Trutro deshuesado Super Pollo chimichurri bandeja 750 g;Super Pollo;5990.0;5990.0;5990.0;;Kg;1 un;mass;750.0;;;7.986666666666666;;Pollo;Trutro;16.25;https://www.unimarc.cl/trutro-deshu-chimichurr-super-pollo-750g/p
